,Scores,Alive_Duration,Epsilon_Discount,Learning_Rate,Discount_Rate
235,0,186,0.9998,0.01,0.95
236,2,186,0.9998,0.01,0.95
237,0,186,0.9998,0.01,0.95
238,1,186,0.9998,0.01,0.95
239,0,186,0.9998,0.01,0.95
240,0,186,0.9998,0.01,0.95
241,0,186,0.9998,0.01,0.95
242,0,186,0.9998,0.01,0.95
243,0,186,0.9998,0.01,0.95
244,0,186,0.9998,0.01,0.95
245,1,186,0.9998,0.01,0.95
246,0,186,0.9998,0.01,0.95
247,1,186,0.9998,0.01,0.95
248,0,186,0.9998,0.01,0.95
249,0,186,0.9998,0.01,0.95
250,0,186,0.9998,0.01,0.95
251,0,186,0.9998,0.01,0.95
252,0,186,0.9998,0.01,0.95
253,1,186,0.9998,0.01,0.95
254,1,186,0.9998,0.01,0.95
255,0,186,0.9998,0.01,0.95
256,0,186,0.9998,0.01,0.95
257,0,186,0.9998,0.01,0.95
258,0,186,0.9998,0.01,0.95
259,0,186,0.9998,0.01,0.95
260,0,186,0.9998,0.01,0.95
261,0,186,0.9998,0.01,0.95
262,1,186,0.9998,0.01,0.95
263,0,186,0.9998,0.01,0.95
264,1,186,0.9998,0.01,0.95
265,0,186,0.9998,0.01,0.95
266,2,186,0.9998,0.01,0.95
267,0,186,0.9998,0.01,0.95
268,1,186,0.9998,0.01,0.95
269,0,186,0.9998,0.01,0.95
270,0,186,0.9998,0.01,0.95
271,0,186,0.9998,0.01,0.95
272,0,186,0.9998,0.01,0.95
273,0,186,0.9998,0.01,0.95
274,0,186,0.9998,0.01,0.95
275,0,186,0.9998,0.01,0.95
276,0,186,0.9998,0.01,0.95
277,0,186,0.9998,0.01,0.95
278,0,186,0.9998,0.01,0.95
279,0,186,0.9998,0.01,0.95
280,0,186,0.9998,0.01,0.95
281,0,186,0.9998,0.01,0.95
282,1,186,0.9998,0.01,0.95
283,0,186,0.9998,0.01,0.95
284,0,186,0.9998,0.01,0.95
285,0,186,0.9998,0.01,0.95
286,0,186,0.9998,0.01,0.95
287,0,186,0.9998,0.01,0.95
288,0,186,0.9998,0.01,0.95
289,0,186,0.9998,0.01,0.95
290,1,186,0.9998,0.01,0.95
291,0,186,0.9998,0.01,0.95
292,0,186,0.9998,0.01,0.95
293,0,186,0.9998,0.01,0.95
294,0,186,0.9998,0.01,0.95
295,1,186,0.9998,0.01,0.95
296,1,186,0.9998,0.01,0.95
297,0,186,0.9998,0.01,0.95
298,0,186,0.9998,0.01,0.95
299,0,186,0.9998,0.01,0.95
300,0,186,0.9998,0.01,0.95
301,0,186,0.9998,0.01,0.95
302,0,186,0.9998,0.01,0.95
303,2,186,0.9998,0.01,0.95
304,0,186,0.9998,0.01,0.95
305,0,186,0.9998,0.01,0.95
306,0,186,0.9998,0.01,0.95
307,0,186,0.9998,0.01,0.95
308,0,186,0.9998,0.01,0.95
309,0,186,0.9998,0.01,0.95
310,1,186,0.9998,0.01,0.95
311,0,186,0.9998,0.01,0.95
312,0,186,0.9998,0.01,0.95
313,0,186,0.9998,0.01,0.95
314,0,186,0.9998,0.01,0.95
315,0,186,0.9998,0.01,0.95
316,0,186,0.9998,0.01,0.95
317,0,186,0.9998,0.01,0.95
318,0,186,0.9998,0.01,0.95
319,1,186,0.9998,0.01,0.95
320,0,186,0.9998,0.01,0.95
321,0,186,0.9998,0.01,0.95
322,0,186,0.9998,0.01,0.95
323,1,186,0.9998,0.01,0.95
324,0,186,0.9998,0.01,0.95
325,0,186,0.9998,0.01,0.95
326,0,186,0.9998,0.01,0.95
327,2,186,0.9998,0.01,0.95
328,0,186,0.9998,0.01,0.95
329,0,186,0.9998,0.01,0.95
330,0,186,0.9998,0.01,0.95
331,0,186,0.9998,0.01,0.95
332,1,186,0.9998,0.01,0.95
333,0,186,0.9998,0.01,0.95
334,0,186,0.9998,0.01,0.95
335,0,186,0.9998,0.01,0.95
336,0,186,0.9998,0.01,0.95
337,0,186,0.9998,0.01,0.95
338,0,186,0.9998,0.01,0.95
339,1,186,0.9998,0.01,0.95
340,0,186,0.9998,0.01,0.95
341,1,186,0.9998,0.01,0.95
342,0,186,0.9998,0.01,0.95
343,0,186,0.9998,0.01,0.95
344,0,186,0.9998,0.01,0.95
345,0,186,0.9998,0.01,0.95
346,0,186,0.9998,0.01,0.95
347,0,186,0.9998,0.01,0.95
348,0,186,0.9998,0.01,0.95
349,0,186,0.9998,0.01,0.95
350,0,186,0.9998,0.01,0.95
351,0,186,0.9998,0.01,0.95
352,0,186,0.9998,0.01,0.95
353,0,186,0.9998,0.01,0.95
354,0,186,0.9998,0.01,0.95
355,0,186,0.9998,0.01,0.95
356,1,186,0.9998,0.01,0.95
357,0,186,0.9998,0.01,0.95
358,0,186,0.9998,0.01,0.95
359,0,186,0.9998,0.01,0.95
360,1,186,0.9998,0.01,0.95
361,0,186,0.9998,0.01,0.95
362,0,186,0.9998,0.01,0.95
363,0,186,0.9998,0.01,0.95
364,1,186,0.9998,0.01,0.95
365,1,186,0.9998,0.01,0.95
366,0,186,0.9998,0.01,0.95
367,0,186,0.9998,0.01,0.95
368,1,186,0.9998,0.01,0.95
369,0,186,0.9998,0.01,0.95
370,0,186,0.9998,0.01,0.95
371,2,186,0.9998,0.01,0.95
372,0,186,0.9998,0.01,0.95
373,1,186,0.9998,0.01,0.95
374,1,186,0.9998,0.01,0.95
375,0,186,0.9998,0.01,0.95
376,0,186,0.9998,0.01,0.95
377,1,186,0.9998,0.01,0.95
378,0,186,0.9998,0.01,0.95
379,0,186,0.9998,0.01,0.95
380,0,186,0.9998,0.01,0.95
381,1,186,0.9998,0.01,0.95
382,0,186,0.9998,0.01,0.95
383,2,186,0.9998,0.01,0.95
384,0,186,0.9998,0.01,0.95
385,0,186,0.9998,0.01,0.95
386,0,186,0.9998,0.01,0.95
387,1,186,0.9998,0.01,0.95
388,2,186,0.9998,0.01,0.95
389,1,186,0.9998,0.01,0.95
390,0,186,0.9998,0.01,0.95
391,0,186,0.9998,0.01,0.95
392,0,186,0.9998,0.01,0.95
393,1,186,0.9998,0.01,0.95
394,0,186,0.9998,0.01,0.95
395,1,186,0.9998,0.01,0.95
396,0,186,0.9998,0.01,0.95
397,0,186,0.9998,0.01,0.95
398,0,186,0.9998,0.01,0.95
399,0,186,0.9998,0.01,0.95
400,0,186,0.9998,0.01,0.95
401,0,186,0.9998,0.01,0.95
402,0,186,0.9998,0.01,0.95
403,0,186,0.9998,0.01,0.95
404,0,186,0.9998,0.01,0.95
405,1,186,0.9998,0.01,0.95
406,0,186,0.9998,0.01,0.95
407,0,186,0.9998,0.01,0.95
408,0,186,0.9998,0.01,0.95
409,0,186,0.9998,0.01,0.95
410,0,186,0.9998,0.01,0.95
411,0,186,0.9998,0.01,0.95
412,1,186,0.9998,0.01,0.95
413,0,186,0.9998,0.01,0.95
414,0,186,0.9998,0.01,0.95
415,3,186,0.9998,0.01,0.95
416,0,186,0.9998,0.01,0.95
417,0,186,0.9998,0.01,0.95
418,0,186,0.9998,0.01,0.95
419,0,186,0.9998,0.01,0.95
420,0,186,0.9998,0.01,0.95
421,0,186,0.9998,0.01,0.95
422,0,186,0.9998,0.01,0.95
423,0,186,0.9998,0.01,0.95
424,0,186,0.9998,0.01,0.95
425,1,186,0.9998,0.01,0.95
426,0,186,0.9998,0.01,0.95
427,0,186,0.9998,0.01,0.95
428,0,186,0.9998,0.01,0.95
429,1,186,0.9998,0.01,0.95
430,0,186,0.9998,0.01,0.95
431,0,186,0.9998,0.01,0.95
432,0,186,0.9998,0.01,0.95
433,1,186,0.9998,0.01,0.95
434,0,186,0.9998,0.01,0.95
435,1,186,0.9998,0.01,0.95
436,0,186,0.9998,0.01,0.95
437,1,186,0.9998,0.01,0.95
438,1,186,0.9998,0.01,0.95
439,0,186,0.9998,0.01,0.95
440,0,186,0.9998,0.01,0.95
441,3,186,0.9998,0.01,0.95
442,0,186,0.9998,0.01,0.95
443,0,186,0.9998,0.01,0.95
444,0,186,0.9998,0.01,0.95
445,0,186,0.9998,0.01,0.95
446,1,186,0.9998,0.01,0.95
447,0,186,0.9998,0.01,0.95
448,0,186,0.9998,0.01,0.95
449,0,186,0.9998,0.01,0.95
450,1,186,0.9998,0.01,0.95
451,1,186,0.9998,0.01,0.95
452,0,186,0.9998,0.01,0.95
453,2,186,0.9998,0.01,0.95
454,0,186,0.9998,0.01,0.95
455,1,186,0.9998,0.01,0.95
456,1,186,0.9998,0.01,0.95
457,1,186,0.9998,0.01,0.95
458,0,186,0.9998,0.01,0.95
459,1,186,0.9998,0.01,0.95
460,0,186,0.9998,0.01,0.95
461,0,186,0.9998,0.01,0.95
462,0,186,0.9998,0.01,0.95
463,1,186,0.9998,0.01,0.95
464,2,186,0.9998,0.01,0.95
465,0,186,0.9998,0.01,0.95
466,0,186,0.9998,0.01,0.95
467,0,186,0.9998,0.01,0.95
468,1,186,0.9998,0.01,0.95
469,1,186,0.9998,0.01,0.95
470,3,186,0.9998,0.01,0.95
471,0,186,0.9998,0.01,0.95
472,0,186,0.9998,0.01,0.95
473,0,186,0.9998,0.01,0.95
474,1,186,0.9998,0.01,0.95
475,1,186,0.9998,0.01,0.95
476,1,186,0.9998,0.01,0.95
477,2,186,0.9998,0.01,0.95
478,1,186,0.9998,0.01,0.95
479,1,186,0.9998,0.01,0.95
480,0,186,0.9998,0.01,0.95
481,1,186,0.9998,0.01,0.95
482,2,186,0.9998,0.01,0.95
483,0,186,0.9998,0.01,0.95
484,0,186,0.9998,0.01,0.95
485,0,186,0.9998,0.01,0.95
486,0,186,0.9998,0.01,0.95
487,0,186,0.9998,0.01,0.95
488,0,186,0.9998,0.01,0.95
489,1,186,0.9998,0.01,0.95
490,0,186,0.9998,0.01,0.95
491,1,186,0.9998,0.01,0.95
492,0,186,0.9998,0.01,0.95
493,1,186,0.9998,0.01,0.95
494,1,186,0.9998,0.01,0.95
495,0,186,0.9998,0.01,0.95
