,Scores,Alive_Duration
2130,1,71
2131,4,535
2132,1,34
2133,4,179
2134,4,147
2135,6,211
2136,5,287
2137,4,399
2138,4,162
2139,11,627
2140,9,401
2141,4,153
2142,7,293
2143,5,253
2144,6,350
2145,2,151
2146,2,621
2147,4,209
2148,6,238
2149,6,246
2150,6,153
2151,5,209
2152,6,229
2153,6,262
2154,9,322
2155,4,136
2156,7,412
2157,5,242
2158,5,297
2159,9,286
2160,4,291
2161,5,248
2162,1,69
2163,8,306
2164,13,597
2165,9,380
2166,4,213
2167,13,371
2168,5,219
2169,8,428
2170,13,454
2171,9,188
2172,4,102
2173,5,125
2174,4,136
2175,8,290
2176,9,350
2177,5,219
2178,4,187
2179,11,408
2180,11,494
2181,12,489
2182,4,222
2183,3,221
2184,6,247
2185,12,604
2186,11,553
2187,7,358
2188,18,673
2189,4,109
2190,5,180
2191,7,339
2192,7,325
2193,6,251
2194,4,136
2195,17,601
2196,5,202
2197,11,438
2198,11,411
2199,4,170
2200,9,355
2201,5,246
2202,7,314
2203,9,263
2204,7,168
2205,14,454
2206,4,168
2207,5,184
2208,2,93
2209,5,193
2210,16,663
2211,5,330
2212,14,512
2213,2,105
2214,6,416
2215,5,150
2216,14,621
2217,4,185
2218,4,166
2219,16,608
2220,2,46
2221,4,537
2222,7,435
2223,7,311
2224,17,738
2225,7,288
2226,6,250
2227,11,427
2228,6,183
2229,9,327
2230,6,222
2231,14,569
2232,2,88
2233,10,311
2234,6,197
2235,9,406
2236,10,354
2237,4,196
2238,5,237
2239,7,274
2240,8,358
2241,12,544
2242,1,45
2243,5,285
2244,16,636
2245,4,309
2246,2,91
2247,4,190
2248,6,237
2249,13,509
2250,2,365
2251,3,145
2252,2,1041
2253,13,526
2254,4,140
2255,6,295
2256,4,151
2257,5,160
2258,13,479
2259,8,241
2260,4,162
2261,0,1000
2262,6,177
2263,10,384
2264,9,338
2265,8,291
2266,11,718
2267,4,183
2268,9,289
2269,8,280
2270,14,677
2271,8,389
2272,8,278
2273,7,262
2274,1,73
2275,1,73
2276,7,291
2277,7,199
2278,4,118
2279,8,211
2280,9,283
2281,8,348
2282,6,124
2283,4,274
2284,12,521
2285,11,336
2286,4,184
2287,4,156
2288,17,828
2289,4,148
2290,4,197
2291,4,202
2292,9,277
2293,7,276
2294,17,717
2295,7,333
2296,7,297
2297,16,791
2298,7,341
2299,6,261
2300,10,415
2301,6,288
2302,4,114
2303,1,1027
2304,5,935
2305,2,1099
2306,5,884
2307,8,231
2308,5,241
2309,4,129
2310,3,148
2311,3,93
2312,5,217
2313,3,1105
2314,4,142
2315,10,345
2316,7,528
2317,8,532
2318,5,292
2319,4,173
2320,5,315
2321,4,235
2322,3,110
2323,8,372
2324,12,640
2325,7,281
2326,3,218
2327,5,221
2328,1,63
2329,3,139
2330,7,408
2331,10,391
2332,3,143
2333,6,329
2334,7,366
2335,5,269
2336,4,244
2337,19,700
2338,10,354
2339,4,248
2340,4,216
2341,8,263
2342,1,25
2343,18,706
2344,4,152
2345,1,113
2346,5,245
2347,6,144
2348,8,334
2349,6,345
2350,0,49
2351,2,100
2352,1,89
2353,4,206
2354,0,31
2355,1,71
2356,1,99
2357,2,60
2358,4,292
2359,10,501
2360,7,398
2361,2,117
2362,1,97
2363,3,198
2364,2,86
2365,2,159
2366,1,80
2367,3,264
2368,0,39
2369,1,39
2370,2,38
2371,5,311
2372,11,475
2373,4,177
2374,14,581
2375,18,714
2376,4,194
2377,1,116
2378,1,63
2379,4,231
2380,1,67
2381,5,288
2382,8,546
2383,8,376
2384,1,49
2385,17,544
2386,9,358
2387,7,345
2388,6,251
2389,3,551
2390,9,567
2391,0,62
2392,3,126
2393,4,106
2394,5,278
2395,5,155
2396,0,151
2397,15,506
2398,6,264
2399,4,175
2400,4,215
2401,8,365
2402,2,51
2403,12,455
2404,8,291
2405,4,132
2406,7,514
2407,5,161
2408,9,314
2409,5,126
2410,4,135
2411,11,427
2412,8,364
2413,12,394
2414,4,334
2415,5,331
2416,6,181
2417,13,564
2418,4,200
2419,4,237
2420,4,150
2421,10,385
2422,1,1037
2423,10,581
2424,1,78
2425,2,89
2426,2,92
2427,9,413
2428,7,390
2429,4,147
2430,9,255
2431,14,595
2432,10,537
2433,2,46
2434,8,288
2435,11,431
2436,7,428
2437,4,179
2438,3,175
2439,2,237
2440,2,179
2441,0,27
2442,6,258
2443,2,228
2444,2,177
2445,4,280
2446,4,574
2447,5,267
2448,2,83
2449,3,105
2450,3,126
2451,12,625
2452,2,107
2453,4,164
2454,5,202
2455,7,281
2456,5,186
2457,3,142
2458,12,430
2459,8,418
2460,13,442
2461,4,133
2462,7,406
2463,6,253
2464,5,227
2465,4,242
2466,12,482
2467,4,174
2468,6,198
2469,6,390
2470,8,354
2471,18,727
2472,6,234
2473,5,309
2474,5,230
2475,4,139
2476,11,426
2477,7,524
2478,5,227
2479,5,267
2480,8,326
2481,7,350
2482,12,453
2483,1,148
2484,15,789
2485,10,567
2486,18,639
2487,3,156
2488,6,179
2489,20,868
2490,3,134
2491,7,232
2492,5,149
2493,5,168
2494,1,494
2495,2,141
2496,6,219
2497,13,503
2498,9,328
2499,3,196
2500,3,115
2501,1,44
2502,7,378
2503,3,236
2504,13,479
2505,5,192
2506,9,516
2507,4,268
2508,11,400
2509,11,409
2510,19,831
2511,5,241
2512,8,226
2513,4,135
2514,6,250
2515,12,567
2516,8,401
2517,5,218
2518,1,62
2519,4,225
2520,11,365
2521,8,239
2522,3,216
2523,16,504
2524,5,195
2525,7,191
2526,6,214
2527,7,256
2528,16,537
2529,2,134
2530,9,326
2531,10,377
2532,4,136
2533,5,231
2534,8,420
2535,5,229
2536,3,134
2537,3,164
2538,4,214
2539,6,280
2540,5,178
2541,6,209
2542,12,528
2543,9,321
2544,11,391
2545,9,371
2546,8,362
2547,14,620
2548,10,402
2549,17,703
2550,4,166
2551,8,340
2552,4,186
2553,7,387
2554,1,91
2555,11,367
2556,9,346
2557,7,350
2558,8,490
2559,4,169
2560,10,607
2561,6,198
2562,10,349
2563,11,539
2564,2,130
2565,12,400
2566,1,47
2567,13,646
2568,6,168
2569,24,931
2570,12,376
2571,4,115
2572,16,502
2573,2,117
2574,6,239
2575,10,289
2576,5,261
2577,2,62
2578,8,365
2579,7,292
2580,9,399
2581,6,301
2582,2,1026
2583,0,52
2584,2,89
2585,1,48
2586,1,70
2587,5,244
2588,8,359
2589,5,160
2590,3,132
2591,9,557
2592,4,159
2593,8,398
2594,1,81
2595,4,517
2596,10,544
2597,11,629
2598,21,763
2599,13,390
2600,5,280
2601,7,545
2602,6,288
2603,10,416
2604,3,161
2605,2,125
2606,5,404
2607,5,191
2608,6,330
2609,5,284
2610,6,916
2611,1,95
2612,4,246
2613,12,550
2614,17,815
2615,10,509
2616,13,655
2617,6,261
2618,8,520
2619,4,193
2620,1,70
2621,1,123
2622,9,352
2623,1,57
2624,3,109
2625,5,238
2626,5,426
2627,2,129
2628,6,446
2629,5,256
2630,4,199
2631,1,74
2632,13,485
2633,3,173
2634,11,670
2635,9,462
2636,10,480
2637,9,300
2638,2,60
2639,2,56
2640,4,129
2641,3,256
2642,10,657
2643,20,715
2644,5,163
2645,8,289
2646,2,67
2647,4,152
2648,2,45
2649,6,299
2650,2,36
2651,1,59
2652,3,127
2653,2,73
2654,10,578
2655,10,421
2656,20,705
2657,8,393
2658,4,157
2659,6,172
2660,11,422
2661,8,350
2662,6,181
2663,14,534
2664,5,225
2665,8,338
2666,13,526
2667,10,427
2668,10,348
2669,8,378
2670,14,499
2671,9,394
2672,2,150
2673,16,545
2674,6,280
2675,5,181
2676,17,503
2677,6,294
2678,25,1288
2679,3,153
2680,17,724
2681,1,86
2682,5,265
2683,14,538
2684,4,140
2685,8,593
2686,6,364
2687,6,148
2688,7,217
2689,13,515
2690,18,648
2691,5,187
2692,22,671
2693,26,1202
2694,4,215
2695,8,422
2696,2,1099
2697,12,526
2698,6,287
2699,15,443
2700,11,314
2701,13,375
2702,7,248
2703,4,190
2704,9,316
2705,8,348
2706,6,246
2707,6,209
2708,12,527
2709,14,538
2710,16,538
2711,6,220
2712,10,323
2713,15,510
2714,6,244
2715,25,842
2716,7,184
2717,5,222
2718,21,879
2719,9,283
2720,12,481
2721,7,374
2722,11,428
2723,13,510
2724,3,137
2725,4,200
2726,10,292
2727,5,188
2728,20,659
2729,11,437
2730,4,95
2731,18,804
2732,4,330
2733,9,272
2734,9,294
2735,15,585
2736,7,260
2737,13,439
2738,7,179
2739,14,556
2740,13,439
2741,5,151
2742,15,555
2743,7,288
2744,5,214
2745,8,346
2746,4,161
2747,10,347
2748,7,191
2749,8,332
2750,8,242
2751,11,265
2752,5,181
2753,18,783
2754,18,673
2755,26,921
2756,4,189
2757,15,673
2758,5,485
2759,10,388
2760,6,216
2761,17,639
2762,6,162
2763,12,471
2764,1,101
2765,11,588
2766,16,643
2767,8,479
2768,16,567
2769,3,72
2770,9,447
2771,10,318
2772,7,253
2773,5,178
2774,13,418
2775,11,357
2776,14,603
2777,10,327
2778,24,761
2779,11,500
2780,11,416
2781,14,489
2782,5,247
2783,5,273
2784,3,114
2785,17,726
2786,26,1111
2787,0,1000
2788,4,180
2789,0,1000
2790,6,257
2791,10,349
2792,7,296
2793,21,750
2794,5,165
2795,4,123
2796,10,374
2797,8,379
2798,9,518
2799,4,277
2800,8,463
2801,9,718
2802,4,291
2803,6,453
2804,18,610
2805,6,198
2806,11,385
2807,11,523
2808,27,896
2809,10,383
2810,11,536
2811,9,417
2812,3,162
2813,13,422
2814,19,770
2815,6,333
2816,8,300
2817,10,412
2818,10,291
2819,13,443
2820,4,151
2821,12,487
2822,12,702
2823,5,110
2824,5,282
2825,6,475
2826,2,115
2827,6,269
2828,7,387
2829,4,228
2830,7,264
2831,7,411
2832,7,240
2833,2,106
2834,9,387
2835,11,463
2836,10,427
2837,17,723
2838,9,346
2839,9,491
2840,13,490
2841,6,365
2842,7,374
2843,23,656
2844,7,164
2845,17,666
2846,13,505
2847,14,669
2848,22,1066
2849,4,225
2850,5,168
2851,4,169
2852,9,327
2853,7,279
2854,4,237
2855,11,439
2856,10,317
2857,10,284
2858,17,549
2859,8,344
2860,9,334
2861,23,855
2862,8,314
2863,4,321
2864,10,497
2865,7,262
2866,2,121
2867,7,335
2868,1,38
2869,1,325
2870,12,854
2871,3,176
2872,6,324
2873,22,984
2874,4,78
2875,7,321
2876,20,898
2877,4,175
2878,8,224
2879,3,223
2880,12,552
2881,12,491
2882,6,203
2883,5,293
2884,6,275
2885,5,194
2886,2,1043
2887,5,272
2888,9,1386
2889,4,232
2890,6,1007
2891,5,226
2892,4,121
2893,9,408
2894,1,108
2895,5,231
2896,2,161
2897,3,145
2898,5,417
2899,4,169
2900,18,918
2901,1,88
2902,3,269
2903,12,534
2904,2,73
2905,1,66
2906,14,644
2907,9,375
2908,7,252
2909,1,62
2910,10,733
2911,7,333
2912,4,144
2913,9,349
2914,20,812
2915,24,724
2916,37,1438
2917,6,174
2918,8,359
2919,13,682
2920,20,835
2921,8,284
2922,18,581
2923,12,502
2924,13,575
2925,7,218
2926,8,346
2927,19,499
2928,22,871
2929,23,897
2930,7,197
2931,9,285
2932,4,175
2933,6,173
2934,9,298
2935,25,752
2936,15,505
2937,5,175
2938,24,860
2939,13,318
2940,2,94
2941,29,1218
2942,24,640
2943,15,481
2944,14,508
2945,1,49
2946,15,580
2947,8,285
2948,6,248
2949,12,326
2950,20,728
2951,10,465
2952,19,827
2953,5,211
2954,16,522
2955,7,246
2956,15,438
2957,7,304
2958,9,344
2959,13,473
2960,0,41
2961,24,872
2962,5,283
2963,5,296
2964,12,503
2965,1,218
2966,9,657
2967,8,392
2968,10,431
2969,5,234
2970,9,276
2971,21,751
2972,27,1053
2973,4,136
2974,10,559
2975,6,277
2976,23,820
2977,10,414
2978,11,479
2979,28,931
2980,7,329
2981,19,461
2982,10,316
2983,12,350
2984,20,747
2985,11,499
2986,25,899
2987,14,616
2988,23,853
2989,20,728
2990,1,38
2991,18,702
2992,12,456
2993,20,601
2994,23,756
2995,16,528
2996,16,717
2997,28,911
2998,4,181
2999,18,854
3000,13,521
3001,19,556
3002,19,643
3003,7,345
3004,6,244
3005,8,374
3006,14,638
3007,5,186
3008,18,858
3009,17,656
3010,14,379
3011,7,237
3012,39,1181
3013,16,373
3014,7,263
3015,4,149
3016,16,560
3017,24,1054
3018,23,729
3019,29,1062
3020,22,844
3021,7,350
3022,12,495
3023,4,165
3024,6,247
3025,11,557
3026,17,654
3027,2,240
3028,10,372
3029,5,191
3030,7,278
3031,15,498
3032,24,815
3033,19,732
3034,24,816
3035,12,421
3036,18,516
3037,10,397
3038,7,348
3039,11,517
3040,9,283
3041,18,831
3042,17,515
3043,11,576
3044,12,630
3045,14,609
3046,21,869
3047,16,567
3048,28,931
3049,17,678
3050,4,118
3051,9,380
3052,15,748
3053,16,532
3054,20,696
3055,32,1153
3056,8,447
3057,35,1277
3058,17,646
3059,29,1331
3060,26,1076
3061,6,514
3062,8,374
3063,32,1081
3064,5,180
3065,4,316
3066,15,585
3067,21,800
3068,12,837
3069,10,455
3070,14,482
3071,16,547
3072,7,262
3073,14,509
3074,14,588
3075,9,270
3076,8,281
3077,11,309
3078,7,537
3079,13,562
3080,17,564
3081,16,631
3082,2,99
3083,6,120
3084,15,620
3085,14,584
3086,29,1192
3087,4,178
3088,25,966
3089,6,164
3090,15,503
3091,8,356
3092,14,588
3093,11,470
3094,8,419
3095,2,104
3096,1,1012
3097,9,204
3098,18,739
3099,4,201
3100,17,1664
3101,4,150
3102,8,267
3103,8,475
3104,16,776
3105,4,132
3106,2,108
3107,14,574
3108,1,67
3109,1,39
3110,20,934
3111,10,553
3112,1,54
3113,4,187
3114,2,80
3115,1,79
3116,10,302
3117,1,61
3118,7,294
3119,12,390
3120,12,392
3121,10,528
3122,19,1067
3123,18,818
3124,11,541
3125,10,398
3126,9,421
3127,9,458
3128,1,1018
3129,14,1201
3130,11,439
3131,13,654
3132,5,230
3133,16,726
3134,14,551
3135,16,579
3136,6,181
3137,11,596
3138,12,602
3139,13,649
3140,13,522
3141,14,921
3142,13,525
3143,7,558
3144,4,188
3145,14,874
3146,1,78
3147,1,79
3148,5,190
3149,15,665
3150,6,193
3151,2,56
3152,5,224
3153,12,458
3154,7,240
3155,5,265
3156,4,182
3157,11,439
3158,7,289
3159,4,233
3160,15,708
3161,6,535
3162,3,204
3163,1,74
3164,3,276
3165,2,127
3166,9,307
3167,3,80
3168,16,713
3169,15,583
3170,8,326
3171,12,552
3172,21,996
3173,10,379
3174,17,551
3175,14,503
3176,17,853
3177,2,163
3178,13,616
3179,11,589
3180,1,64
3181,1,53
3182,7,232
3183,2,139
3184,7,416
3185,3,182
3186,4,339
3187,3,584
3188,15,561
3189,4,166
3190,18,551
3191,4,147
3192,16,731
3193,1,66
3194,6,253
3195,17,766
3196,11,591
3197,4,256
3198,4,211
3199,6,290
3200,4,281
3201,3,311
3202,2,207
3203,21,1066
3204,10,438
3205,9,558
3206,5,615
3207,1,56
3208,4,149
3209,1,63
3210,5,377
3211,2,162
3212,5,301
3213,7,457
3214,15,562
3215,7,284
3216,10,395
3217,3,109
3218,12,558
3219,12,579
3220,11,391
3221,17,548
3222,6,259
3223,6,180
3224,16,448
3225,8,298
3226,19,815
3227,8,307
3228,6,128
3229,8,394
3230,6,386
3231,10,480
3232,10,497
3233,12,459
3234,4,169
3235,5,168
3236,15,540
3237,7,307
3238,6,225
3239,1,583
3240,6,267
3241,3,67
3242,2,148
3243,7,335
3244,6,508
3245,1,28
3246,4,201
3247,7,271
3248,14,651
3249,7,152
3250,11,353
3251,8,343
3252,8,211
3253,9,348
3254,6,175
3255,9,351
3256,9,306
3257,5,179
3258,12,395
3259,10,252
3260,8,351
3261,4,219
3262,17,606
3263,16,619
3264,20,794
3265,16,657
3266,9,349
3267,11,557
3268,23,967
3269,19,719
3270,13,325
3271,10,335
3272,15,495
3273,27,944
3274,9,249
3275,13,610
3276,7,230
3277,18,667
3278,22,906
3279,30,846
3280,16,576
3281,7,201
3282,11,327
3283,11,426
3284,7,278
3285,5,157
3286,11,520
3287,9,381
3288,4,239
3289,17,814
3290,10,265
3291,12,497
3292,10,329
3293,11,399
3294,24,910
3295,11,455
3296,2,54
3297,16,677
3298,2,103
3299,22,1217
3300,8,258
3301,11,480
3302,14,463
3303,4,125
3304,15,578
3305,11,417
3306,6,449
3307,10,595
3308,10,378
3309,1,1029
3310,1,1032
3311,7,232
3312,6,152
3313,11,449
3314,29,1253
3315,23,946
3316,13,490
3317,12,454
3318,16,591
3319,23,848
3320,17,620
3321,15,479
3322,11,338
3323,17,859
3324,11,482
3325,12,398
3326,1,39
3327,8,426
3328,4,129
3329,8,468
3330,8,372
3331,4,243
3332,22,835
3333,19,702
3334,6,200
3335,1,22
3336,18,575
3337,5,189
3338,9,341
3339,35,1228
3340,13,496
3341,19,614
3342,15,638
3343,24,798
3344,14,487
3345,37,1428
3346,4,152
3347,10,445
3348,25,861
3349,4,170
3350,7,210
3351,7,289
3352,5,145
3353,3,173
3354,18,568
3355,27,991
3356,13,565
3357,14,630
3358,4,90
3359,11,444
3360,18,941
3361,14,626
3362,21,798
3363,1,36
3364,6,219
3365,11,414
3366,23,828
3367,16,551
3368,11,544
3369,3,247
3370,39,1366
3371,14,554
3372,24,1008
3373,12,418
3374,10,299
3375,5,310
3376,8,186
3377,13,515
3378,21,709
3379,5,183
3380,11,597
3381,7,191
3382,36,1070
3383,3,224
3384,13,454
3385,2,128
3386,7,283
3387,22,803
3388,15,419
3389,11,347
3390,5,221
3391,8,329
3392,17,464
3393,2,47
3394,16,487
3395,8,204
3396,1,48
3397,2,101
3398,4,120
3399,17,785
3400,1,86
3401,2,121
3402,2,86
3403,10,435
3404,6,116
3405,16,532
3406,14,508
3407,12,496
3408,13,659
3409,18,844
3410,11,363
3411,27,927
3412,32,1192
3413,14,572
3414,42,1497
3415,6,184
3416,4,161
3417,10,336
3418,7,282
3419,16,538
3420,10,346
3421,47,1608
3422,34,986
3423,17,522
3424,15,507
3425,16,549
3426,1,39
3427,7,303
3428,14,477
3429,37,1196
3430,25,871
3431,24,977
3432,27,979
3433,14,535
3434,4,134
3435,22,645
3436,37,915
3437,16,474
3438,25,894
3439,31,1431
3440,18,686
3441,7,378
3442,2,119
3443,27,834
3444,19,604
3445,5,162
3446,16,516
3447,36,1241
3448,28,918
3449,10,310
3450,18,746
3451,33,1358
3452,15,548
3453,15,580
3454,7,285
3455,8,458
3456,17,1068
3457,7,318
3458,23,923
3459,5,232
3460,20,529
3461,26,651
3462,9,292
3463,15,571
3464,28,1069
3465,28,946
3466,6,292
3467,10,411
3468,18,794
3469,3,162
3470,10,361
3471,10,285
3472,6,139
3473,10,538
3474,28,1075
3475,6,149
3476,9,296
3477,17,725
3478,11,436
3479,11,478
3480,16,779
3481,13,531
3482,4,232
3483,10,453
3484,8,320
3485,41,1799
3486,9,256
3487,5,177
3488,19,615
3489,2,76
3490,13,392
3491,28,955
3492,24,988
3493,7,282
3494,18,614
3495,5,171
3496,18,743
3497,17,685
3498,21,782
3499,4,211
3500,6,216
3501,21,702
3502,14,619
3503,12,533
3504,12,471
3505,4,129
3506,9,249
3507,11,311
3508,7,229
3509,8,329
3510,3,211
3511,7,276
3512,7,295
3513,9,374
3514,7,267
3515,19,736
3516,12,405
3517,18,595
3518,7,300
3519,6,194
3520,7,297
3521,26,855
3522,9,229
3523,12,426
3524,19,832
3525,8,318
3526,21,948
3527,11,503
3528,3,238
3529,6,231
3530,1,53
3531,16,829
3532,1,51
3533,9,432
3534,14,994
3535,8,306
3536,16,796
3537,14,677
3538,11,395
3539,8,309
3540,11,463
3541,15,572
3542,15,614
3543,8,440
3544,3,159
3545,18,821
3546,7,191
3547,9,432
3548,9,282
3549,2,156
3550,31,1202
3551,9,290
3552,10,326
3553,22,845
3554,21,677
3555,4,132
3556,6,232
3557,12,626
3558,21,734
3559,3,284
3560,21,886
3561,3,114
3562,5,174
3563,7,362
3564,15,652
3565,2,189
3566,7,342
3567,18,846
3568,16,677
3569,6,180
3570,4,153
3571,6,230
3572,13,552
3573,17,614
3574,22,909
3575,12,547
3576,1,42
3577,14,536
3578,9,278
3579,21,772
3580,12,563
3581,12,437
3582,13,358
3583,20,671
3584,23,831
3585,6,247
3586,21,942
3587,26,923
3588,6,228
3589,17,675
3590,20,800
3591,4,186
3592,22,984
3593,24,1019
3594,18,763
3595,9,299
3596,8,378
3597,11,792
3598,10,453
3599,11,381
3600,23,1084
3601,18,784
3602,21,952
3603,2,80
3604,1,1046
3605,15,625
3606,13,476
3607,17,774
3608,6,235
3609,19,703
3610,23,914
3611,14,762
3612,5,653
3613,6,245
3614,7,324
3615,7,382
3616,11,435
3617,11,595
3618,20,804
3619,8,267
3620,9,394
3621,7,306
3622,4,272
3623,12,604
3624,21,1017
3625,8,370
3626,10,327
3627,9,397
3628,11,473
3629,1,76
3630,12,714
3631,11,323
3632,13,554
3633,14,615
3634,12,460
3635,19,824
3636,11,379
3637,25,1249
3638,1,66
3639,12,622
3640,8,557
3641,6,264
3642,32,1056
3643,25,804
3644,11,384
3645,31,1152
3646,4,196
3647,0,1000
3648,31,981
3649,10,467
3650,0,1000
3651,10,341
3652,0,158
3653,0,53
3654,20,1033
3655,18,924
3656,26,1088
3657,12,465
3658,26,869
3659,18,539
3660,0,74
3661,10,288
3662,15,584
3663,0,447
3664,5,243
3665,0,1000
3666,7,234
3667,19,662
3668,29,1000
3669,21,1207
3670,19,639
3671,15,707
3672,20,736
3673,10,289
3674,22,820
3675,4,186
3676,17,647
3677,11,377
3678,12,534
3679,15,723
3680,9,426
3681,14,506
3682,11,423
3683,15,640
3684,33,1350
3685,19,656
3686,16,516
3687,7,234
3688,1,71
3689,11,299
3690,14,416
3691,27,833
3692,24,1166
3693,22,858
3694,15,596
3695,7,480
3696,12,513
3697,1,102
3698,22,869
3699,17,554
3700,35,1162
3701,29,1067
3702,9,363
3703,6,255
3704,16,424
3705,15,589
3706,6,229
3707,17,636
3708,11,514
3709,2,183
3710,18,794
3711,25,960
3712,12,538
3713,27,943
3714,11,598
3715,13,568
3716,11,296
3717,15,483
3718,9,363
3719,27,1103
3720,10,401
3721,20,917
3722,10,375
3723,9,362
3724,17,725
3725,23,948
3726,24,929
3727,17,610
3728,11,548
3729,17,825
3730,14,599
3731,19,696
3732,25,992
3733,15,579
3734,29,1089
3735,18,789
3736,14,683
3737,27,1032
3738,25,928
3739,4,220
3740,22,916
3741,22,937
3742,13,487
3743,17,604
3744,32,1337
3745,22,843
3746,19,639
3747,25,945
3748,9,290
3749,20,719
3750,31,1420
3751,25,1009
3752,24,855
3753,8,464
3754,2,60
3755,13,437
3756,6,306
3757,28,906
3758,7,200
3759,13,335
3760,16,588
3761,11,325
3762,11,487
3763,13,510
3764,29,1017
3765,17,665
3766,18,746
3767,19,841
3768,29,1029
3769,11,451
3770,18,706
3771,23,991
3772,20,928
3773,20,775
3774,10,384
3775,9,294
3776,12,390
3777,29,1237
3778,23,808
3779,18,634
3780,27,911
3781,16,615
3782,5,207
3783,10,360
3784,15,587
3785,5,219
3786,24,898
3787,18,646
3788,15,666
3789,14,468
3790,18,627
3791,10,564
3792,11,482
3793,23,833
3794,11,392
3795,24,867
3796,24,818
3797,12,410
3798,12,570
3799,0,53
3800,30,1173
3801,12,501
3802,12,424
3803,11,510
3804,17,680
3805,22,691
3806,26,857
3807,39,1994
3808,4,172
3809,16,546
3810,16,583
3811,16,675
3812,8,308
3813,25,798
3814,26,896
3815,13,483
3816,9,381
3817,21,1070
3818,21,723
3819,30,1368
3820,16,915
3821,5,204
3822,17,740
3823,7,193
3824,12,591
3825,8,1041
3826,1,99
3827,12,649
3828,54,2226
3829,20,762
3830,9,457
3831,39,1325
3832,11,405
3833,8,313
3834,23,835
3835,40,1380
3836,10,278
3837,20,615
3838,0,58
3839,22,725
3840,19,808
3841,11,541
3842,12,568
3843,2,103
3844,14,534
3845,11,335
3846,4,154
3847,5,197
3848,19,608
3849,19,1029
3850,14,619
3851,1,102
3852,9,746
3853,13,585
3854,31,1303
3855,13,707
3856,21,875
3857,8,250
3858,19,596
3859,9,388
3860,4,176
3861,12,331
3862,21,760
3863,6,233
3864,22,760
3865,23,892
3866,26,785
3867,46,1654
3868,17,547
3869,20,811
3870,8,340
3871,1,85
3872,18,662
3873,4,127
3874,16,499
3875,22,803
3876,29,1154
3877,22,805
3878,16,570
3879,17,552
3880,15,484
3881,12,309
3882,19,787
3883,11,426
3884,14,581
3885,18,535
3886,19,590
3887,16,702
3888,32,1170
3889,25,891
3890,17,756
3891,3,222
3892,12,625
3893,11,476
3894,12,373
3895,16,619
3896,6,335
3897,3,492
3898,24,1013
3899,27,1254
3900,5,248
3901,44,1649
3902,15,558
3903,33,1327
3904,3,163
3905,5,185
3906,11,411
3907,32,1135
3908,15,569
3909,11,502
3910,13,656
3911,14,530
3912,26,978
3913,13,939
3914,7,199
3915,21,919
3916,16,661
3917,0,162
3918,33,1409
3919,15,553
3920,31,1081
3921,23,799
3922,14,567
3923,12,340
3924,12,467
3925,26,1055
3926,9,365
3927,0,291
3928,1,64
3929,0,1000
3930,0,1000
3931,0,1000
3932,0,1000
3933,11,543
3934,0,1000
3935,0,1000
3936,0,1000
3937,16,533
3938,15,734
3939,6,192
3940,30,1348
3941,34,1778
3942,8,639
3943,7,328
3944,27,1261
3945,9,460
3946,3,260
3947,4,162
3948,9,397
3949,19,746
3950,2,144
3951,16,425
3952,0,76
3953,32,1032
3954,23,763
3955,8,269
3956,4,174
3957,27,1053
3958,20,977
3959,4,265
3960,5,754
3961,17,650
3962,6,306
3963,14,624
3964,29,1373
3965,7,246
3966,7,223
3967,0,86
3968,21,900
3969,20,675
3970,7,280
3971,5,236
3972,12,687
3973,0,90
3974,16,715
3975,1,99
3976,22,1112
3977,10,398
3978,36,1437
3979,11,385
3980,4,150
3981,19,664
3982,4,78
3983,14,479
3984,22,980
3985,23,904
3986,31,1230
3987,18,735
3988,12,814
3989,17,1046
3990,23,769
3991,23,888
3992,0,59
3993,33,1073
3994,27,1140
3995,7,339
3996,34,1372
3997,18,680
3998,14,714
3999,5,277
4000,10,415
4001,5,167
4002,6,205
4003,13,502
4004,30,1254
4005,11,514
4006,8,427
4007,10,336
4008,23,964
4009,23,1310
4010,8,423
4011,18,872
4012,10,633
4013,11,379
4014,5,212
4015,18,846
4016,30,1177
4017,21,1043
4018,11,583
4019,13,634
4020,16,860
4021,26,1084
4022,11,445
4023,4,145
4024,27,1039
4025,10,330
4026,15,525
4027,3,158
4028,29,950
4029,8,238
4030,6,211
4031,27,994
4032,2,296
4033,8,344
4034,25,823
4035,2,124
4036,14,548
4037,19,621
4038,5,190
4039,10,317
4040,4,175
4041,7,212
4042,8,309
4043,23,735
4044,13,652
4045,42,1454
4046,29,1072
4047,22,759
4048,9,305
4049,22,797
4050,6,234
4051,8,308
4052,20,866
4053,12,345
4054,12,403
4055,16,501
4056,8,298
4057,7,234
4058,13,496
4059,10,459
4060,9,275
4061,9,290
4062,22,635
4063,7,355
4064,8,394
4065,17,617
4066,18,965
4067,12,373
4068,1,57
4069,15,799
4070,4,288
4071,2,63
4072,12,436
4073,31,1102
4074,38,1269
4075,30,1183
4076,20,767
4077,18,664
4078,29,1256
4079,6,374
4080,10,613
4081,25,1237
4082,6,537
4083,6,438
4084,2,179
4085,17,776
4086,11,483
4087,7,434
4088,26,1360
4089,3,801
4090,5,235
4091,0,158
4092,2,136
4093,14,619
4094,7,333
4095,11,822
4096,3,327
4097,5,240
4098,2,183
4099,5,1235
4100,2,1114
4101,14,812
4102,6,370
4103,7,960
4104,6,286
4105,0,121
4106,5,266
4107,1,1028
