,Scores,Alive_Duration,Epsilon_Discount,Learning_Rate,Discount_Rate
124,0,2392,0.9992,0.1,0.95
125,0,2392,0.9992,0.1,0.95
126,1,2392,0.9992,0.1,0.95
127,0,2392,0.9992,0.1,0.95
128,0,2392,0.9992,0.1,0.95
129,1,2392,0.9992,0.1,0.95
130,1,2392,0.9992,0.1,0.95
131,1,2392,0.9992,0.1,0.95
132,0,2392,0.9992,0.1,0.95
133,1,2392,0.9992,0.1,0.95
134,0,2392,0.9992,0.1,0.95
135,0,2392,0.9992,0.1,0.95
136,2,2392,0.9992,0.1,0.95
137,0,2392,0.9992,0.1,0.95
138,1,2392,0.9992,0.1,0.95
139,0,2392,0.9992,0.1,0.95
140,0,2392,0.9992,0.1,0.95
141,1,2392,0.9992,0.1,0.95
142,0,2392,0.9992,0.1,0.95
143,0,2392,0.9992,0.1,0.95
144,0,2392,0.9992,0.1,0.95
145,2,2392,0.9992,0.1,0.95
146,0,2392,0.9992,0.1,0.95
147,0,2392,0.9992,0.1,0.95
148,0,2392,0.9992,0.1,0.95
149,0,2392,0.9992,0.1,0.95
150,0,2392,0.9992,0.1,0.95
151,0,2392,0.9992,0.1,0.95
152,0,2392,0.9992,0.1,0.95
153,1,2392,0.9992,0.1,0.95
154,0,2392,0.9992,0.1,0.95
155,0,2392,0.9992,0.1,0.95
156,1,2392,0.9992,0.1,0.95
157,0,2392,0.9992,0.1,0.95
158,0,2392,0.9992,0.1,0.95
159,0,2392,0.9992,0.1,0.95
160,0,2392,0.9992,0.1,0.95
161,0,2392,0.9992,0.1,0.95
162,0,2392,0.9992,0.1,0.95
163,1,2392,0.9992,0.1,0.95
164,0,2392,0.9992,0.1,0.95
165,0,2392,0.9992,0.1,0.95
166,0,2392,0.9992,0.1,0.95
167,2,2392,0.9992,0.1,0.95
168,0,2392,0.9992,0.1,0.95
169,0,2392,0.9992,0.1,0.95
170,1,2392,0.9992,0.1,0.95
171,3,2392,0.9992,0.1,0.95
172,0,2392,0.9992,0.1,0.95
173,1,2392,0.9992,0.1,0.95
174,0,2392,0.9992,0.1,0.95
175,0,2392,0.9992,0.1,0.95
176,0,2392,0.9992,0.1,0.95
177,0,2392,0.9992,0.1,0.95
178,0,2392,0.9992,0.1,0.95
179,0,2392,0.9992,0.1,0.95
180,1,2392,0.9992,0.1,0.95
181,1,2392,0.9992,0.1,0.95
182,1,2392,0.9992,0.1,0.95
183,0,2392,0.9992,0.1,0.95
184,0,2392,0.9992,0.1,0.95
185,0,2392,0.9992,0.1,0.95
186,1,2392,0.9992,0.1,0.95
187,0,2392,0.9992,0.1,0.95
188,0,2392,0.9992,0.1,0.95
189,1,2392,0.9992,0.1,0.95
190,0,2392,0.9992,0.1,0.95
191,0,2392,0.9992,0.1,0.95
192,1,2392,0.9992,0.1,0.95
193,0,2392,0.9992,0.1,0.95
194,0,2392,0.9992,0.1,0.95
195,2,2392,0.9992,0.1,0.95
196,0,2392,0.9992,0.1,0.95
197,0,2392,0.9992,0.1,0.95
198,3,2392,0.9992,0.1,0.95
199,2,2392,0.9992,0.1,0.95
200,0,2392,0.9992,0.1,0.95
201,0,2392,0.9992,0.1,0.95
202,1,2392,0.9992,0.1,0.95
203,2,2392,0.9992,0.1,0.95
204,0,2392,0.9992,0.1,0.95
205,0,2392,0.9992,0.1,0.95
206,3,2392,0.9992,0.1,0.95
207,0,2392,0.9992,0.1,0.95
208,0,2392,0.9992,0.1,0.95
209,2,2392,0.9992,0.1,0.95
210,0,2392,0.9992,0.1,0.95
211,3,2392,0.9992,0.1,0.95
212,1,2392,0.9992,0.1,0.95
213,0,2392,0.9992,0.1,0.95
214,4,2392,0.9992,0.1,0.95
215,0,2392,0.9992,0.1,0.95
216,0,2392,0.9992,0.1,0.95
217,1,2392,0.9992,0.1,0.95
218,0,2392,0.9992,0.1,0.95
219,2,2392,0.9992,0.1,0.95
220,0,2392,0.9992,0.1,0.95
221,2,2392,0.9992,0.1,0.95
222,2,2392,0.9992,0.1,0.95
223,0,2392,0.9992,0.1,0.95
224,2,2392,0.9992,0.1,0.95
225,0,2392,0.9992,0.1,0.95
226,1,2392,0.9992,0.1,0.95
227,0,2392,0.9992,0.1,0.95
228,3,2392,0.9992,0.1,0.95
229,0,2392,0.9992,0.1,0.95
230,2,2392,0.9992,0.1,0.95
231,1,2392,0.9992,0.1,0.95
232,1,2392,0.9992,0.1,0.95
233,1,2392,0.9992,0.1,0.95
234,0,2392,0.9992,0.1,0.95
235,0,2392,0.9992,0.1,0.95
236,0,2392,0.9992,0.1,0.95
237,0,2392,0.9992,0.1,0.95
238,1,2392,0.9992,0.1,0.95
239,1,2392,0.9992,0.1,0.95
240,0,2392,0.9992,0.1,0.95
241,0,2392,0.9992,0.1,0.95
242,1,2392,0.9992,0.1,0.95
243,0,2392,0.9992,0.1,0.95
244,1,2392,0.9992,0.1,0.95
245,0,2392,0.9992,0.1,0.95
246,1,2392,0.9992,0.1,0.95
247,0,2392,0.9992,0.1,0.95
248,1,2392,0.9992,0.1,0.95
249,2,2392,0.9992,0.1,0.95
250,2,2392,0.9992,0.1,0.95
251,1,2392,0.9992,0.1,0.95
252,1,2392,0.9992,0.1,0.95
253,1,2392,0.9992,0.1,0.95
254,2,2392,0.9992,0.1,0.95
255,1,2392,0.9992,0.1,0.95
256,0,2392,0.9992,0.1,0.95
257,2,2392,0.9992,0.1,0.95
258,1,2392,0.9992,0.1,0.95
259,3,2392,0.9992,0.1,0.95
260,0,2392,0.9992,0.1,0.95
261,1,2392,0.9992,0.1,0.95
262,0,2392,0.9992,0.1,0.95
263,0,2392,0.9992,0.1,0.95
264,1,2392,0.9992,0.1,0.95
265,1,2392,0.9992,0.1,0.95
266,3,2392,0.9992,0.1,0.95
267,1,2392,0.9992,0.1,0.95
268,1,2392,0.9992,0.1,0.95
269,2,2392,0.9992,0.1,0.95
270,2,2392,0.9992,0.1,0.95
271,0,2392,0.9992,0.1,0.95
272,0,2392,0.9992,0.1,0.95
273,1,2392,0.9992,0.1,0.95
274,2,2392,0.9992,0.1,0.95
275,0,2392,0.9992,0.1,0.95
276,4,2392,0.9992,0.1,0.95
277,0,2392,0.9992,0.1,0.95
278,0,2392,0.9992,0.1,0.95
279,1,2392,0.9992,0.1,0.95
280,1,2392,0.9992,0.1,0.95
281,2,2392,0.9992,0.1,0.95
282,1,2392,0.9992,0.1,0.95
283,2,2392,0.9992,0.1,0.95
284,1,2392,0.9992,0.1,0.95
285,0,2392,0.9992,0.1,0.95
286,1,2392,0.9992,0.1,0.95
287,3,2392,0.9992,0.1,0.95
288,2,2392,0.9992,0.1,0.95
289,2,2392,0.9992,0.1,0.95
290,0,2392,0.9992,0.1,0.95
291,0,2392,0.9992,0.1,0.95
292,0,2392,0.9992,0.1,0.95
293,1,2392,0.9992,0.1,0.95
294,3,2392,0.9992,0.1,0.95
295,3,2392,0.9992,0.1,0.95
296,0,2392,0.9992,0.1,0.95
297,3,2392,0.9992,0.1,0.95
298,1,2392,0.9992,0.1,0.95
299,0,2392,0.9992,0.1,0.95
300,1,2392,0.9992,0.1,0.95
301,2,2392,0.9992,0.1,0.95
302,0,2392,0.9992,0.1,0.95
303,2,2392,0.9992,0.1,0.95
304,1,2392,0.9992,0.1,0.95
305,2,2392,0.9992,0.1,0.95
306,0,2392,0.9992,0.1,0.95
307,4,2392,0.9992,0.1,0.95
308,6,2392,0.9992,0.1,0.95
309,0,2392,0.9992,0.1,0.95
310,2,2392,0.9992,0.1,0.95
311,0,2392,0.9992,0.1,0.95
312,0,2392,0.9992,0.1,0.95
313,2,2392,0.9992,0.1,0.95
314,3,2392,0.9992,0.1,0.95
315,1,2392,0.9992,0.1,0.95
316,1,2392,0.9992,0.1,0.95
317,1,2392,0.9992,0.1,0.95
318,0,2392,0.9992,0.1,0.95
319,2,2392,0.9992,0.1,0.95
320,3,2392,0.9992,0.1,0.95
321,4,2392,0.9992,0.1,0.95
322,2,2392,0.9992,0.1,0.95
323,1,2392,0.9992,0.1,0.95
324,1,2392,0.9992,0.1,0.95
325,2,2392,0.9992,0.1,0.95
326,1,2392,0.9992,0.1,0.95
327,1,2392,0.9992,0.1,0.95
328,1,2392,0.9992,0.1,0.95
329,2,2392,0.9992,0.1,0.95
330,2,2392,0.9992,0.1,0.95
331,2,2392,0.9992,0.1,0.95
332,4,2392,0.9992,0.1,0.95
333,0,2392,0.9992,0.1,0.95
334,1,2392,0.9992,0.1,0.95
335,1,2392,0.9992,0.1,0.95
336,1,2392,0.9992,0.1,0.95
337,0,2392,0.9992,0.1,0.95
338,3,2392,0.9992,0.1,0.95
339,0,2392,0.9992,0.1,0.95
340,1,2392,0.9992,0.1,0.95
341,1,2392,0.9992,0.1,0.95
342,1,2392,0.9992,0.1,0.95
343,1,2392,0.9992,0.1,0.95
344,1,2392,0.9992,0.1,0.95
345,0,2392,0.9992,0.1,0.95
346,2,2392,0.9992,0.1,0.95
347,1,2392,0.9992,0.1,0.95
348,2,2392,0.9992,0.1,0.95
349,0,2392,0.9992,0.1,0.95
350,0,2392,0.9992,0.1,0.95
351,1,2392,0.9992,0.1,0.95
352,5,2392,0.9992,0.1,0.95
353,0,2392,0.9992,0.1,0.95
354,0,2392,0.9992,0.1,0.95
355,1,2392,0.9992,0.1,0.95
356,1,2392,0.9992,0.1,0.95
357,0,2392,0.9992,0.1,0.95
358,1,2392,0.9992,0.1,0.95
359,1,2392,0.9992,0.1,0.95
360,0,2392,0.9992,0.1,0.95
361,1,2392,0.9992,0.1,0.95
362,1,2392,0.9992,0.1,0.95
363,0,2392,0.9992,0.1,0.95
364,2,2392,0.9992,0.1,0.95
365,1,2392,0.9992,0.1,0.95
366,3,2392,0.9992,0.1,0.95
367,2,2392,0.9992,0.1,0.95
368,3,2392,0.9992,0.1,0.95
369,1,2392,0.9992,0.1,0.95
370,3,2392,0.9992,0.1,0.95
371,1,2392,0.9992,0.1,0.95
372,3,2392,0.9992,0.1,0.95
373,1,2392,0.9992,0.1,0.95
374,3,2392,0.9992,0.1,0.95
375,1,2392,0.9992,0.1,0.95
376,2,2392,0.9992,0.1,0.95
377,1,2392,0.9992,0.1,0.95
378,1,2392,0.9992,0.1,0.95
379,0,2392,0.9992,0.1,0.95
380,2,2392,0.9992,0.1,0.95
381,0,2392,0.9992,0.1,0.95
382,4,2392,0.9992,0.1,0.95
383,1,2392,0.9992,0.1,0.95
384,3,2392,0.9992,0.1,0.95
385,0,2392,0.9992,0.1,0.95
386,1,2392,0.9992,0.1,0.95
387,3,2392,0.9992,0.1,0.95
388,1,2392,0.9992,0.1,0.95
389,0,2392,0.9992,0.1,0.95
390,0,2392,0.9992,0.1,0.95
391,2,2392,0.9992,0.1,0.95
392,3,2392,0.9992,0.1,0.95
393,3,2392,0.9992,0.1,0.95
394,1,2392,0.9992,0.1,0.95
395,0,2392,0.9992,0.1,0.95
396,1,2392,0.9992,0.1,0.95
397,1,2392,0.9992,0.1,0.95
398,0,2392,0.9992,0.1,0.95
399,2,2392,0.9992,0.1,0.95
400,1,2392,0.9992,0.1,0.95
401,3,2392,0.9992,0.1,0.95
402,2,2392,0.9992,0.1,0.95
403,3,2392,0.9992,0.1,0.95
404,3,2392,0.9992,0.1,0.95
405,2,2392,0.9992,0.1,0.95
406,1,2392,0.9992,0.1,0.95
407,1,2392,0.9992,0.1,0.95
408,1,2392,0.9992,0.1,0.95
409,1,2392,0.9992,0.1,0.95
410,2,2392,0.9992,0.1,0.95
411,3,2392,0.9992,0.1,0.95
412,1,2392,0.9992,0.1,0.95
413,3,2392,0.9992,0.1,0.95
414,4,2392,0.9992,0.1,0.95
415,1,2392,0.9992,0.1,0.95
416,2,2392,0.9992,0.1,0.95
417,1,2392,0.9992,0.1,0.95
418,2,2392,0.9992,0.1,0.95
419,0,2392,0.9992,0.1,0.95
420,4,2392,0.9992,0.1,0.95
421,1,2392,0.9992,0.1,0.95
422,0,2392,0.9992,0.1,0.95
423,1,2392,0.9992,0.1,0.95
424,1,2392,0.9992,0.1,0.95
425,1,2392,0.9992,0.1,0.95
426,1,2392,0.9992,0.1,0.95
427,4,2392,0.9992,0.1,0.95
428,0,2392,0.9992,0.1,0.95
429,0,2392,0.9992,0.1,0.95
430,4,2392,0.9992,0.1,0.95
431,3,2392,0.9992,0.1,0.95
432,0,2392,0.9992,0.1,0.95
433,0,2392,0.9992,0.1,0.95
434,3,2392,0.9992,0.1,0.95
435,4,2392,0.9992,0.1,0.95
436,1,2392,0.9992,0.1,0.95
437,0,2392,0.9992,0.1,0.95
438,2,2392,0.9992,0.1,0.95
439,4,2392,0.9992,0.1,0.95
440,2,2392,0.9992,0.1,0.95
441,2,2392,0.9992,0.1,0.95
442,1,2392,0.9992,0.1,0.95
443,2,2392,0.9992,0.1,0.95
444,1,2392,0.9992,0.1,0.95
445,3,2392,0.9992,0.1,0.95
446,3,2392,0.9992,0.1,0.95
447,3,2392,0.9992,0.1,0.95
448,0,2392,0.9992,0.1,0.95
449,2,2392,0.9992,0.1,0.95
450,1,2392,0.9992,0.1,0.95
451,0,2392,0.9992,0.1,0.95
452,1,2392,0.9992,0.1,0.95
453,1,2392,0.9992,0.1,0.95
454,3,2392,0.9992,0.1,0.95
455,3,2392,0.9992,0.1,0.95
456,1,2392,0.9992,0.1,0.95
457,1,2392,0.9992,0.1,0.95
458,1,2392,0.9992,0.1,0.95
459,3,2392,0.9992,0.1,0.95
460,1,2392,0.9992,0.1,0.95
461,3,2392,0.9992,0.1,0.95
462,0,2392,0.9992,0.1,0.95
463,3,2392,0.9992,0.1,0.95
464,0,2392,0.9992,0.1,0.95
465,3,2392,0.9992,0.1,0.95
466,0,2392,0.9992,0.1,0.95
467,1,2392,0.9992,0.1,0.95
468,0,2392,0.9992,0.1,0.95
469,0,2392,0.9992,0.1,0.95
470,0,2392,0.9992,0.1,0.95
471,4,2392,0.9992,0.1,0.95
472,0,2392,0.9992,0.1,0.95
473,0,2392,0.9992,0.1,0.95
474,1,2392,0.9992,0.1,0.95
475,1,2392,0.9992,0.1,0.95
476,4,2392,0.9992,0.1,0.95
477,5,2392,0.9992,0.1,0.95
478,2,2392,0.9992,0.1,0.95
479,4,2392,0.9992,0.1,0.95
480,0,2392,0.9992,0.1,0.95
481,0,2392,0.9992,0.1,0.95
482,3,2392,0.9992,0.1,0.95
483,4,2392,0.9992,0.1,0.95
484,1,2392,0.9992,0.1,0.95
485,1,2392,0.9992,0.1,0.95
486,1,2392,0.9992,0.1,0.95
487,4,2392,0.9992,0.1,0.95
488,2,2392,0.9992,0.1,0.95
489,3,2392,0.9992,0.1,0.95
490,1,2392,0.9992,0.1,0.95
491,4,2392,0.9992,0.1,0.95
492,3,2392,0.9992,0.1,0.95
493,4,2392,0.9992,0.1,0.95
494,4,2392,0.9992,0.1,0.95
495,1,2392,0.9992,0.1,0.95
496,5,2392,0.9992,0.1,0.95
497,4,2392,0.9992,0.1,0.95
498,1,2392,0.9992,0.1,0.95
499,2,2392,0.9992,0.1,0.95
500,4,2392,0.9992,0.1,0.95
501,3,2392,0.9992,0.1,0.95
502,4,2392,0.9992,0.1,0.95
503,0,2392,0.9992,0.1,0.95
504,4,2392,0.9992,0.1,0.95
505,3,2392,0.9992,0.1,0.95
506,3,2392,0.9992,0.1,0.95
507,1,2392,0.9992,0.1,0.95
508,2,2392,0.9992,0.1,0.95
509,4,2392,0.9992,0.1,0.95
510,5,2392,0.9992,0.1,0.95
511,4,2392,0.9992,0.1,0.95
512,3,2392,0.9992,0.1,0.95
513,4,2392,0.9992,0.1,0.95
514,2,2392,0.9992,0.1,0.95
515,0,2392,0.9992,0.1,0.95
516,4,2392,0.9992,0.1,0.95
517,1,2392,0.9992,0.1,0.95
518,4,2392,0.9992,0.1,0.95
519,1,2392,0.9992,0.1,0.95
520,2,2392,0.9992,0.1,0.95
521,3,2392,0.9992,0.1,0.95
522,1,2392,0.9992,0.1,0.95
523,2,2392,0.9992,0.1,0.95
524,4,2392,0.9992,0.1,0.95
525,4,2392,0.9992,0.1,0.95
526,5,2392,0.9992,0.1,0.95
527,4,2392,0.9992,0.1,0.95
528,5,2392,0.9992,0.1,0.95
529,2,2392,0.9992,0.1,0.95
530,5,2392,0.9992,0.1,0.95
531,2,2392,0.9992,0.1,0.95
532,4,2392,0.9992,0.1,0.95
533,2,2392,0.9992,0.1,0.95
534,1,2392,0.9992,0.1,0.95
535,3,2392,0.9992,0.1,0.95
536,4,2392,0.9992,0.1,0.95
537,2,2392,0.9992,0.1,0.95
538,4,2392,0.9992,0.1,0.95
539,4,2392,0.9992,0.1,0.95
540,1,2392,0.9992,0.1,0.95
541,1,2392,0.9992,0.1,0.95
542,2,2392,0.9992,0.1,0.95
543,3,2392,0.9992,0.1,0.95
544,3,2392,0.9992,0.1,0.95
545,1,2392,0.9992,0.1,0.95
546,0,2392,0.9992,0.1,0.95
547,4,2392,0.9992,0.1,0.95
548,4,2392,0.9992,0.1,0.95
549,2,2392,0.9992,0.1,0.95
550,4,2392,0.9992,0.1,0.95
551,2,2392,0.9992,0.1,0.95
552,4,2392,0.9992,0.1,0.95
553,3,2392,0.9992,0.1,0.95
554,4,2392,0.9992,0.1,0.95
555,0,2392,0.9992,0.1,0.95
556,3,2392,0.9992,0.1,0.95
557,1,2392,0.9992,0.1,0.95
558,4,2392,0.9992,0.1,0.95
559,4,2392,0.9992,0.1,0.95
560,4,2392,0.9992,0.1,0.95
561,4,2392,0.9992,0.1,0.95
562,0,2392,0.9992,0.1,0.95
563,3,2392,0.9992,0.1,0.95
564,4,2392,0.9992,0.1,0.95
565,3,2392,0.9992,0.1,0.95
566,3,2392,0.9992,0.1,0.95
567,4,2392,0.9992,0.1,0.95
568,1,2392,0.9992,0.1,0.95
569,6,2392,0.9992,0.1,0.95
570,2,2392,0.9992,0.1,0.95
571,3,2392,0.9992,0.1,0.95
572,2,2392,0.9992,0.1,0.95
573,4,2392,0.9992,0.1,0.95
574,4,2392,0.9992,0.1,0.95
575,6,2392,0.9992,0.1,0.95
576,1,2392,0.9992,0.1,0.95
577,2,2392,0.9992,0.1,0.95
578,1,2392,0.9992,0.1,0.95
579,2,2392,0.9992,0.1,0.95
580,3,2392,0.9992,0.1,0.95
581,0,2392,0.9992,0.1,0.95
582,2,2392,0.9992,0.1,0.95
583,4,2392,0.9992,0.1,0.95
584,4,2392,0.9992,0.1,0.95
585,3,2392,0.9992,0.1,0.95
586,0,2392,0.9992,0.1,0.95
587,6,2392,0.9992,0.1,0.95
588,2,2392,0.9992,0.1,0.95
589,1,2392,0.9992,0.1,0.95
590,1,2392,0.9992,0.1,0.95
591,5,2392,0.9992,0.1,0.95
592,3,2392,0.9992,0.1,0.95
593,3,2392,0.9992,0.1,0.95
594,1,2392,0.9992,0.1,0.95
595,1,2392,0.9992,0.1,0.95
596,6,2392,0.9992,0.1,0.95
597,2,2392,0.9992,0.1,0.95
598,0,2392,0.9992,0.1,0.95
599,3,2392,0.9992,0.1,0.95
600,1,2392,0.9992,0.1,0.95
601,4,2392,0.9992,0.1,0.95
602,1,2392,0.9992,0.1,0.95
603,1,2392,0.9992,0.1,0.95
604,0,2392,0.9992,0.1,0.95
605,0,2392,0.9992,0.1,0.95
606,1,2392,0.9992,0.1,0.95
607,1,2392,0.9992,0.1,0.95
608,3,2392,0.9992,0.1,0.95
609,5,2392,0.9992,0.1,0.95
610,2,2392,0.9992,0.1,0.95
611,1,2392,0.9992,0.1,0.95
612,1,2392,0.9992,0.1,0.95
613,2,2392,0.9992,0.1,0.95
614,4,2392,0.9992,0.1,0.95
615,0,2392,0.9992,0.1,0.95
616,2,2392,0.9992,0.1,0.95
617,0,2392,0.9992,0.1,0.95
618,4,2392,0.9992,0.1,0.95
619,2,2392,0.9992,0.1,0.95
620,0,2392,0.9992,0.1,0.95
621,0,2392,0.9992,0.1,0.95
622,3,2392,0.9992,0.1,0.95
623,4,2392,0.9992,0.1,0.95
624,1,2392,0.9992,0.1,0.95
625,0,2392,0.9992,0.1,0.95
626,4,2392,0.9992,0.1,0.95
627,0,2392,0.9992,0.1,0.95
628,3,2392,0.9992,0.1,0.95
629,5,2392,0.9992,0.1,0.95
630,4,2392,0.9992,0.1,0.95
631,5,2392,0.9992,0.1,0.95
632,5,2392,0.9992,0.1,0.95
633,5,2392,0.9992,0.1,0.95
634,4,2392,0.9992,0.1,0.95
635,5,2392,0.9992,0.1,0.95
636,1,2392,0.9992,0.1,0.95
637,4,2392,0.9992,0.1,0.95
638,2,2392,0.9992,0.1,0.95
639,1,2392,0.9992,0.1,0.95
640,3,2392,0.9992,0.1,0.95
641,3,2392,0.9992,0.1,0.95
642,3,2392,0.9992,0.1,0.95
643,2,2392,0.9992,0.1,0.95
644,4,2392,0.9992,0.1,0.95
645,5,2392,0.9992,0.1,0.95
646,5,2392,0.9992,0.1,0.95
647,1,2392,0.9992,0.1,0.95
648,3,2392,0.9992,0.1,0.95
649,3,2392,0.9992,0.1,0.95
650,2,2392,0.9992,0.1,0.95
651,4,2392,0.9992,0.1,0.95
652,4,2392,0.9992,0.1,0.95
653,4,2392,0.9992,0.1,0.95
654,0,2392,0.9992,0.1,0.95
655,0,2392,0.9992,0.1,0.95
656,1,2392,0.9992,0.1,0.95
657,2,2392,0.9992,0.1,0.95
658,2,2392,0.9992,0.1,0.95
659,3,2392,0.9992,0.1,0.95
660,1,2392,0.9992,0.1,0.95
661,2,2392,0.9992,0.1,0.95
662,4,2392,0.9992,0.1,0.95
663,4,2392,0.9992,0.1,0.95
664,3,2392,0.9992,0.1,0.95
665,2,2392,0.9992,0.1,0.95
666,5,2392,0.9992,0.1,0.95
667,1,2392,0.9992,0.1,0.95
668,2,2392,0.9992,0.1,0.95
669,1,2392,0.9992,0.1,0.95
670,0,2392,0.9992,0.1,0.95
671,4,2392,0.9992,0.1,0.95
672,3,2392,0.9992,0.1,0.95
673,4,2392,0.9992,0.1,0.95
674,4,2392,0.9992,0.1,0.95
675,4,2392,0.9992,0.1,0.95
676,5,2392,0.9992,0.1,0.95
677,4,2392,0.9992,0.1,0.95
678,1,2392,0.9992,0.1,0.95
679,0,2392,0.9992,0.1,0.95
680,4,2392,0.9992,0.1,0.95
681,4,2392,0.9992,0.1,0.95
682,2,2392,0.9992,0.1,0.95
683,4,2392,0.9992,0.1,0.95
684,4,2392,0.9992,0.1,0.95
685,3,2392,0.9992,0.1,0.95
686,3,2392,0.9992,0.1,0.95
687,0,2392,0.9992,0.1,0.95
688,4,2392,0.9992,0.1,0.95
689,4,2392,0.9992,0.1,0.95
690,4,2392,0.9992,0.1,0.95
691,4,2392,0.9992,0.1,0.95
692,4,2392,0.9992,0.1,0.95
693,2,2392,0.9992,0.1,0.95
