,Scores,Alive_Duration,Epsilon_Discount,Learning_Rate,Discount_Rate
2452,10,1350,0.9992,0.001,0.95
2453,1,1350,0.9992,0.001,0.95
2454,13,1350,0.9992,0.001,0.95
2455,6,1350,0.9992,0.001,0.95
2456,8,1350,0.9992,0.001,0.95
2457,15,1350,0.9992,0.001,0.95
2458,6,1350,0.9992,0.001,0.95
2459,8,1350,0.9992,0.001,0.95
2460,7,1350,0.9992,0.001,0.95
2461,4,1350,0.9992,0.001,0.95
2462,10,1350,0.9992,0.001,0.95
2463,6,1350,0.9992,0.001,0.95
2464,5,1350,0.9992,0.001,0.95
2465,5,1350,0.9992,0.001,0.95
2466,6,1350,0.9992,0.001,0.95
2467,10,1350,0.9992,0.001,0.95
2468,7,1350,0.9992,0.001,0.95
2469,7,1350,0.9992,0.001,0.95
2470,11,1350,0.9992,0.001,0.95
2471,6,1350,0.9992,0.001,0.95
2472,6,1350,0.9992,0.001,0.95
2473,4,1350,0.9992,0.001,0.95
2474,7,1350,0.9992,0.001,0.95
2475,6,1350,0.9992,0.001,0.95
2476,4,1350,0.9992,0.001,0.95
2477,6,1350,0.9992,0.001,0.95
2478,7,1350,0.9992,0.001,0.95
2479,5,1350,0.9992,0.001,0.95
2480,7,1350,0.9992,0.001,0.95
2481,9,1350,0.9992,0.001,0.95
2482,12,1350,0.9992,0.001,0.95
2483,5,1350,0.9992,0.001,0.95
2484,4,1350,0.9992,0.001,0.95
2485,0,1350,0.9992,0.001,0.95
2486,10,1350,0.9992,0.001,0.95
2487,13,1350,0.9992,0.001,0.95
2488,4,1350,0.9992,0.001,0.95
2489,6,1350,0.9992,0.001,0.95
2490,12,1350,0.9992,0.001,0.95
2491,4,1350,0.9992,0.001,0.95
2492,5,1350,0.9992,0.001,0.95
2493,8,1350,0.9992,0.001,0.95
2494,4,1350,0.9992,0.001,0.95
2495,5,1350,0.9992,0.001,0.95
2496,7,1350,0.9992,0.001,0.95
2497,8,1350,0.9992,0.001,0.95
2498,10,1350,0.9992,0.001,0.95
2499,6,1350,0.9992,0.001,0.95
2500,9,1350,0.9992,0.001,0.95
2501,8,1350,0.9992,0.001,0.95
2502,5,1350,0.9992,0.001,0.95
2503,6,1350,0.9992,0.001,0.95
2504,5,1350,0.9992,0.001,0.95
2505,5,1350,0.9992,0.001,0.95
2506,8,1350,0.9992,0.001,0.95
2507,6,1350,0.9992,0.001,0.95
2508,12,1350,0.9992,0.001,0.95
2509,5,1350,0.9992,0.001,0.95
2510,11,1350,0.9992,0.001,0.95
2511,12,1350,0.9992,0.001,0.95
2512,6,1350,0.9992,0.001,0.95
2513,6,1350,0.9992,0.001,0.95
2514,11,1350,0.9992,0.001,0.95
2515,9,1350,0.9992,0.001,0.95
2516,5,1350,0.9992,0.001,0.95
2517,3,1350,0.9992,0.001,0.95
2518,5,1350,0.9992,0.001,0.95
2519,11,1350,0.9992,0.001,0.95
2520,7,1350,0.9992,0.001,0.95
2521,5,1350,0.9992,0.001,0.95
2522,13,1350,0.9992,0.001,0.95
2523,8,1350,0.9992,0.001,0.95
2524,6,1350,0.9992,0.001,0.95
2525,5,1350,0.9992,0.001,0.95
2526,6,1350,0.9992,0.001,0.95
2527,6,1350,0.9992,0.001,0.95
2528,9,1350,0.9992,0.001,0.95
2529,12,1350,0.9992,0.001,0.95
2530,6,1350,0.9992,0.001,0.95
2531,4,1350,0.9992,0.001,0.95
2532,11,1350,0.9992,0.001,0.95
2533,5,1350,0.9992,0.001,0.95
2534,9,1350,0.9992,0.001,0.95
2535,9,1350,0.9992,0.001,0.95
2536,9,1350,0.9992,0.001,0.95
2537,7,1350,0.9992,0.001,0.95
2538,9,1350,0.9992,0.001,0.95
2539,8,1350,0.9992,0.001,0.95
2540,10,1350,0.9992,0.001,0.95
2541,9,1350,0.9992,0.001,0.95
2542,8,1350,0.9992,0.001,0.95
2543,6,1350,0.9992,0.001,0.95
2544,10,1350,0.9992,0.001,0.95
2545,5,1350,0.9992,0.001,0.95
2546,10,1350,0.9992,0.001,0.95
2547,9,1350,0.9992,0.001,0.95
2548,12,1350,0.9992,0.001,0.95
2549,4,1350,0.9992,0.001,0.95
2550,6,1350,0.9992,0.001,0.95
2551,5,1350,0.9992,0.001,0.95
2552,6,1350,0.9992,0.001,0.95
2553,6,1350,0.9992,0.001,0.95
2554,8,1350,0.9992,0.001,0.95
2555,9,1350,0.9992,0.001,0.95
2556,7,1350,0.9992,0.001,0.95
2557,4,1350,0.9992,0.001,0.95
2558,6,1350,0.9992,0.001,0.95
2559,3,1350,0.9992,0.001,0.95
2560,0,1350,0.9992,0.001,0.95
2561,5,1350,0.9992,0.001,0.95
2562,5,1350,0.9992,0.001,0.95
2563,10,1350,0.9992,0.001,0.95
2564,5,1350,0.9992,0.001,0.95
2565,3,1350,0.9992,0.001,0.95
2566,13,1350,0.9992,0.001,0.95
2567,10,1350,0.9992,0.001,0.95
2568,13,1350,0.9992,0.001,0.95
2569,6,1350,0.9992,0.001,0.95
2570,9,1350,0.9992,0.001,0.95
2571,13,1350,0.9992,0.001,0.95
2572,3,1350,0.9992,0.001,0.95
2573,6,1350,0.9992,0.001,0.95
2574,12,1350,0.9992,0.001,0.95
2575,7,1350,0.9992,0.001,0.95
2576,9,1350,0.9992,0.001,0.95
2577,6,1350,0.9992,0.001,0.95
2578,5,1350,0.9992,0.001,0.95
2579,12,1350,0.9992,0.001,0.95
2580,3,1350,0.9992,0.001,0.95
2581,6,1350,0.9992,0.001,0.95
2582,10,1350,0.9992,0.001,0.95
2583,9,1350,0.9992,0.001,0.95
2584,6,1350,0.9992,0.001,0.95
2585,4,1350,0.9992,0.001,0.95
2586,9,1350,0.9992,0.001,0.95
2587,5,1350,0.9992,0.001,0.95
2588,5,1350,0.9992,0.001,0.95
2589,9,1350,0.9992,0.001,0.95
2590,0,1350,0.9992,0.001,0.95
2591,13,1350,0.9992,0.001,0.95
2592,8,1350,0.9992,0.001,0.95
2593,10,1350,0.9992,0.001,0.95
2594,6,1350,0.9992,0.001,0.95
2595,5,1350,0.9992,0.001,0.95
2596,8,1350,0.9992,0.001,0.95
2597,4,1350,0.9992,0.001,0.95
2598,0,1350,0.9992,0.001,0.95
2599,6,1350,0.9992,0.001,0.95
2600,13,1350,0.9992,0.001,0.95
2601,1,1350,0.9992,0.001,0.95
2602,4,1350,0.9992,0.001,0.95
2603,2,1350,0.9992,0.001,0.95
2604,2,1350,0.9992,0.001,0.95
2605,4,1350,0.9992,0.001,0.95
2606,14,1350,0.9992,0.001,0.95
2607,4,1350,0.9992,0.001,0.95
2608,14,1350,0.9992,0.001,0.95
2609,7,1350,0.9992,0.001,0.95
2610,8,1350,0.9992,0.001,0.95
2611,11,1350,0.9992,0.001,0.95
2612,5,1350,0.9992,0.001,0.95
2613,8,1350,0.9992,0.001,0.95
2614,5,1350,0.9992,0.001,0.95
2615,5,1350,0.9992,0.001,0.95
2616,0,1350,0.9992,0.001,0.95
2617,7,1350,0.9992,0.001,0.95
2618,9,1350,0.9992,0.001,0.95
2619,10,1350,0.9992,0.001,0.95
2620,4,1350,0.9992,0.001,0.95
2621,10,1350,0.9992,0.001,0.95
2622,5,1350,0.9992,0.001,0.95
2623,11,1350,0.9992,0.001,0.95
2624,9,1350,0.9992,0.001,0.95
2625,2,1350,0.9992,0.001,0.95
2626,4,1350,0.9992,0.001,0.95
2627,5,1350,0.9992,0.001,0.95
2628,6,1350,0.9992,0.001,0.95
2629,12,1350,0.9992,0.001,0.95
2630,12,1350,0.9992,0.001,0.95
2631,5,1350,0.9992,0.001,0.95
2632,4,1350,0.9992,0.001,0.95
2633,2,1350,0.9992,0.001,0.95
2634,8,1350,0.9992,0.001,0.95
2635,3,1350,0.9992,0.001,0.95
2636,12,1350,0.9992,0.001,0.95
2637,5,1350,0.9992,0.001,0.95
2638,13,1350,0.9992,0.001,0.95
2639,5,1350,0.9992,0.001,0.95
2640,6,1350,0.9992,0.001,0.95
2641,6,1350,0.9992,0.001,0.95
2642,5,1350,0.9992,0.001,0.95
2643,9,1350,0.9992,0.001,0.95
2644,8,1350,0.9992,0.001,0.95
2645,8,1350,0.9992,0.001,0.95
2646,7,1350,0.9992,0.001,0.95
2647,10,1350,0.9992,0.001,0.95
2648,6,1350,0.9992,0.001,0.95
2649,5,1350,0.9992,0.001,0.95
2650,0,1350,0.9992,0.001,0.95
2651,10,1350,0.9992,0.001,0.95
2652,9,1350,0.9992,0.001,0.95
2653,7,1350,0.9992,0.001,0.95
2654,4,1350,0.9992,0.001,0.95
2655,8,1350,0.9992,0.001,0.95
2656,8,1350,0.9992,0.001,0.95
2657,8,1350,0.9992,0.001,0.95
2658,8,1350,0.9992,0.001,0.95
2659,3,1350,0.9992,0.001,0.95
2660,14,1350,0.9992,0.001,0.95
2661,4,1350,0.9992,0.001,0.95
2662,13,1350,0.9992,0.001,0.95
2663,12,1350,0.9992,0.001,0.95
2664,7,1350,0.9992,0.001,0.95
2665,6,1350,0.9992,0.001,0.95
2666,1,1350,0.9992,0.001,0.95
2667,8,1350,0.9992,0.001,0.95
2668,6,1350,0.9992,0.001,0.95
2669,1,1350,0.9992,0.001,0.95
2670,10,1350,0.9992,0.001,0.95
2671,9,1350,0.9992,0.001,0.95
2672,11,1350,0.9992,0.001,0.95
2673,12,1350,0.9992,0.001,0.95
2674,13,1350,0.9992,0.001,0.95
2675,14,1350,0.9992,0.001,0.95
2676,6,1350,0.9992,0.001,0.95
2677,10,1350,0.9992,0.001,0.95
2678,6,1350,0.9992,0.001,0.95
2679,0,1350,0.9992,0.001,0.95
2680,6,1350,0.9992,0.001,0.95
2681,7,1350,0.9992,0.001,0.95
2682,8,1350,0.9992,0.001,0.95
2683,8,1350,0.9992,0.001,0.95
2684,4,1350,0.9992,0.001,0.95
2685,4,1350,0.9992,0.001,0.95
2686,11,1350,0.9992,0.001,0.95
2687,8,1350,0.9992,0.001,0.95
2688,12,1350,0.9992,0.001,0.95
2689,10,1350,0.9992,0.001,0.95
2690,14,1350,0.9992,0.001,0.95
2691,10,1350,0.9992,0.001,0.95
2692,11,1350,0.9992,0.001,0.95
2693,10,1350,0.9992,0.001,0.95
2694,6,1350,0.9992,0.001,0.95
2695,4,1350,0.9992,0.001,0.95
2696,10,1350,0.9992,0.001,0.95
2697,7,1350,0.9992,0.001,0.95
2698,6,1350,0.9992,0.001,0.95
2699,8,1350,0.9992,0.001,0.95
2700,11,1350,0.9992,0.001,0.95
2701,10,1350,0.9992,0.001,0.95
2702,5,1350,0.9992,0.001,0.95
2703,6,1350,0.9992,0.001,0.95
2704,7,1350,0.9992,0.001,0.95
2705,17,1350,0.9992,0.001,0.95
2706,14,1350,0.9992,0.001,0.95
2707,0,1350,0.9992,0.001,0.95
2708,5,1350,0.9992,0.001,0.95
2709,4,1350,0.9992,0.001,0.95
2710,9,1350,0.9992,0.001,0.95
2711,9,1350,0.9992,0.001,0.95
2712,11,1350,0.9992,0.001,0.95
2713,2,1350,0.9992,0.001,0.95
2714,6,1350,0.9992,0.001,0.95
2715,2,1350,0.9992,0.001,0.95
2716,9,1350,0.9992,0.001,0.95
2717,14,1350,0.9992,0.001,0.95
2718,8,1350,0.9992,0.001,0.95
2719,10,1350,0.9992,0.001,0.95
2720,0,1350,0.9992,0.001,0.95
2721,8,1350,0.9992,0.001,0.95
2722,9,1350,0.9992,0.001,0.95
2723,7,1350,0.9992,0.001,0.95
2724,12,1350,0.9992,0.001,0.95
2725,13,1350,0.9992,0.001,0.95
2726,19,1350,0.9992,0.001,0.95
2727,11,1350,0.9992,0.001,0.95
2728,8,1350,0.9992,0.001,0.95
2729,6,1350,0.9992,0.001,0.95
2730,7,1350,0.9992,0.001,0.95
2731,16,1350,0.9992,0.001,0.95
2732,8,1350,0.9992,0.001,0.95
2733,4,1350,0.9992,0.001,0.95
2734,6,1350,0.9992,0.001,0.95
2735,8,1350,0.9992,0.001,0.95
2736,13,1350,0.9992,0.001,0.95
2737,3,1350,0.9992,0.001,0.95
2738,12,1350,0.9992,0.001,0.95
2739,9,1350,0.9992,0.001,0.95
2740,12,1350,0.9992,0.001,0.95
2741,7,1350,0.9992,0.001,0.95
2742,5,1350,0.9992,0.001,0.95
2743,11,1350,0.9992,0.001,0.95
2744,6,1350,0.9992,0.001,0.95
2745,8,1350,0.9992,0.001,0.95
2746,5,1350,0.9992,0.001,0.95
2747,19,1350,0.9992,0.001,0.95
2748,4,1350,0.9992,0.001,0.95
2749,11,1350,0.9992,0.001,0.95
2750,13,1350,0.9992,0.001,0.95
2751,7,1350,0.9992,0.001,0.95
2752,6,1350,0.9992,0.001,0.95
2753,8,1350,0.9992,0.001,0.95
2754,7,1350,0.9992,0.001,0.95
2755,7,1350,0.9992,0.001,0.95
2756,5,1350,0.9992,0.001,0.95
2757,11,1350,0.9992,0.001,0.95
2758,10,1350,0.9992,0.001,0.95
2759,8,1350,0.9992,0.001,0.95
2760,8,1350,0.9992,0.001,0.95
2761,10,1350,0.9992,0.001,0.95
2762,0,1350,0.9992,0.001,0.95
2763,13,1350,0.9992,0.001,0.95
2764,11,1350,0.9992,0.001,0.95
2765,5,1350,0.9992,0.001,0.95
2766,9,1350,0.9992,0.001,0.95
2767,5,1350,0.9992,0.001,0.95
2768,7,1350,0.9992,0.001,0.95
2769,8,1350,0.9992,0.001,0.95
2770,12,1350,0.9992,0.001,0.95
2771,6,1350,0.9992,0.001,0.95
2772,6,1350,0.9992,0.001,0.95
2773,7,1350,0.9992,0.001,0.95
2774,21,1350,0.9992,0.001,0.95
2775,3,1350,0.9992,0.001,0.95
2776,12,1350,0.9992,0.001,0.95
2777,10,1350,0.9992,0.001,0.95
2778,8,1350,0.9992,0.001,0.95
2779,15,1350,0.9992,0.001,0.95
2780,1,1350,0.9992,0.001,0.95
2781,8,1350,0.9992,0.001,0.95
2782,5,1350,0.9992,0.001,0.95
2783,3,1350,0.9992,0.001,0.95
2784,6,1350,0.9992,0.001,0.95
2785,1,1350,0.9992,0.001,0.95
2786,2,1350,0.9992,0.001,0.95
2787,11,1350,0.9992,0.001,0.95
2788,4,1350,0.9992,0.001,0.95
2789,11,1350,0.9992,0.001,0.95
2790,14,1350,0.9992,0.001,0.95
2791,0,1350,0.9992,0.001,0.95
2792,6,1350,0.9992,0.001,0.95
2793,1,1350,0.9992,0.001,0.95
2794,9,1350,0.9992,0.001,0.95
2795,4,1350,0.9992,0.001,0.95
2796,18,1350,0.9992,0.001,0.95
2797,18,1350,0.9992,0.001,0.95
2798,7,1350,0.9992,0.001,0.95
2799,2,1350,0.9992,0.001,0.95
2800,13,1350,0.9992,0.001,0.95
2801,5,1350,0.9992,0.001,0.95
2802,5,1350,0.9992,0.001,0.95
2803,14,1350,0.9992,0.001,0.95
2804,7,1350,0.9992,0.001,0.95
2805,8,1350,0.9992,0.001,0.95
2806,7,1350,0.9992,0.001,0.95
2807,8,1350,0.9992,0.001,0.95
2808,4,1350,0.9992,0.001,0.95
2809,11,1350,0.9992,0.001,0.95
2810,11,1350,0.9992,0.001,0.95
2811,8,1350,0.9992,0.001,0.95
2812,5,1350,0.9992,0.001,0.95
2813,7,1350,0.9992,0.001,0.95
2814,4,1350,0.9992,0.001,0.95
2815,8,1350,0.9992,0.001,0.95
2816,4,1350,0.9992,0.001,0.95
2817,12,1350,0.9992,0.001,0.95
2818,8,1350,0.9992,0.001,0.95
2819,4,1350,0.9992,0.001,0.95
2820,5,1350,0.9992,0.001,0.95
2821,11,1350,0.9992,0.001,0.95
2822,0,1350,0.9992,0.001,0.95
2823,13,1350,0.9992,0.001,0.95
2824,5,1350,0.9992,0.001,0.95
2825,7,1350,0.9992,0.001,0.95
2826,6,1350,0.9992,0.001,0.95
2827,7,1350,0.9992,0.001,0.95
2828,13,1350,0.9992,0.001,0.95
2829,14,1350,0.9992,0.001,0.95
2830,12,1350,0.9992,0.001,0.95
2831,16,1350,0.9992,0.001,0.95
2832,7,1350,0.9992,0.001,0.95
2833,15,1350,0.9992,0.001,0.95
2834,7,1350,0.9992,0.001,0.95
2835,19,1350,0.9992,0.001,0.95
2836,7,1350,0.9992,0.001,0.95
2837,4,1350,0.9992,0.001,0.95
2838,7,1350,0.9992,0.001,0.95
2839,8,1350,0.9992,0.001,0.95
2840,4,1350,0.9992,0.001,0.95
2841,6,1350,0.9992,0.001,0.95
2842,7,1350,0.9992,0.001,0.95
2843,6,1350,0.9992,0.001,0.95
2844,10,1350,0.9992,0.001,0.95
2845,5,1350,0.9992,0.001,0.95
2846,9,1350,0.9992,0.001,0.95
2847,4,1350,0.9992,0.001,0.95
2848,7,1350,0.9992,0.001,0.95
2849,7,1350,0.9992,0.001,0.95
2850,5,1350,0.9992,0.001,0.95
2851,8,1350,0.9992,0.001,0.95
2852,10,1350,0.9992,0.001,0.95
2853,8,1350,0.9992,0.001,0.95
2854,4,1350,0.9992,0.001,0.95
2855,14,1350,0.9992,0.001,0.95
2856,18,1350,0.9992,0.001,0.95
2857,6,1350,0.9992,0.001,0.95
2858,12,1350,0.9992,0.001,0.95
2859,8,1350,0.9992,0.001,0.95
2860,11,1350,0.9992,0.001,0.95
2861,1,1350,0.9992,0.001,0.95
2862,9,1350,0.9992,0.001,0.95
2863,10,1350,0.9992,0.001,0.95
2864,11,1350,0.9992,0.001,0.95
2865,13,1350,0.9992,0.001,0.95
2866,10,1350,0.9992,0.001,0.95
2867,3,1350,0.9992,0.001,0.95
2868,7,1350,0.9992,0.001,0.95
2869,10,1350,0.9992,0.001,0.95
2870,7,1350,0.9992,0.001,0.95
2871,12,1350,0.9992,0.001,0.95
2872,12,1350,0.9992,0.001,0.95
2873,5,1350,0.9992,0.001,0.95
2874,6,1350,0.9992,0.001,0.95
2875,6,1350,0.9992,0.001,0.95
2876,7,1350,0.9992,0.001,0.95
2877,8,1350,0.9992,0.001,0.95
2878,4,1350,0.9992,0.001,0.95
2879,9,1350,0.9992,0.001,0.95
2880,10,1350,0.9992,0.001,0.95
2881,9,1350,0.9992,0.001,0.95
2882,0,1350,0.9992,0.001,0.95
2883,19,1350,0.9992,0.001,0.95
2884,6,1350,0.9992,0.001,0.95
2885,1,1350,0.9992,0.001,0.95
2886,5,1350,0.9992,0.001,0.95
2887,0,1350,0.9992,0.001,0.95
2888,4,1350,0.9992,0.001,0.95
2889,9,1350,0.9992,0.001,0.95
2890,12,1350,0.9992,0.001,0.95
2891,1,1350,0.9992,0.001,0.95
2892,4,1350,0.9992,0.001,0.95
2893,7,1350,0.9992,0.001,0.95
2894,16,1350,0.9992,0.001,0.95
2895,11,1350,0.9992,0.001,0.95
2896,5,1350,0.9992,0.001,0.95
2897,6,1350,0.9992,0.001,0.95
2898,8,1350,0.9992,0.001,0.95
2899,13,1350,0.9992,0.001,0.95
2900,9,1350,0.9992,0.001,0.95
2901,5,1350,0.9992,0.001,0.95
2902,4,1350,0.9992,0.001,0.95
2903,17,1350,0.9992,0.001,0.95
2904,6,1350,0.9992,0.001,0.95
2905,7,1350,0.9992,0.001,0.95
2906,12,1350,0.9992,0.001,0.95
2907,15,1350,0.9992,0.001,0.95
2908,11,1350,0.9992,0.001,0.95
2909,8,1350,0.9992,0.001,0.95
2910,11,1350,0.9992,0.001,0.95
2911,9,1350,0.9992,0.001,0.95
2912,13,1350,0.9992,0.001,0.95
2913,5,1350,0.9992,0.001,0.95
2914,10,1350,0.9992,0.001,0.95
2915,7,1350,0.9992,0.001,0.95
2916,7,1350,0.9992,0.001,0.95
2917,8,1350,0.9992,0.001,0.95
2918,5,1350,0.9992,0.001,0.95
2919,3,1350,0.9992,0.001,0.95
2920,8,1350,0.9992,0.001,0.95
2921,5,1350,0.9992,0.001,0.95
2922,4,1350,0.9992,0.001,0.95
2923,1,1350,0.9992,0.001,0.95
2924,11,1350,0.9992,0.001,0.95
2925,7,1350,0.9992,0.001,0.95
2926,12,1350,0.9992,0.001,0.95
2927,8,1350,0.9992,0.001,0.95
2928,5,1350,0.9992,0.001,0.95
2929,4,1350,0.9992,0.001,0.95
2930,11,1350,0.9992,0.001,0.95
2931,14,1350,0.9992,0.001,0.95
2932,8,1350,0.9992,0.001,0.95
2933,13,1350,0.9992,0.001,0.95
2934,13,1350,0.9992,0.001,0.95
2935,7,1350,0.9992,0.001,0.95
2936,15,1350,0.9992,0.001,0.95
2937,8,1350,0.9992,0.001,0.95
2938,8,1350,0.9992,0.001,0.95
2939,9,1350,0.9992,0.001,0.95
2940,7,1350,0.9992,0.001,0.95
2941,1,1350,0.9992,0.001,0.95
2942,4,1350,0.9992,0.001,0.95
2943,1,1350,0.9992,0.001,0.95
2944,2,1350,0.9992,0.001,0.95
2945,12,1350,0.9992,0.001,0.95
2946,10,1350,0.9992,0.001,0.95
2947,4,1350,0.9992,0.001,0.95
2948,11,1350,0.9992,0.001,0.95
2949,3,1350,0.9992,0.001,0.95
2950,3,1350,0.9992,0.001,0.95
2951,6,1350,0.9992,0.001,0.95
2952,5,1350,0.9992,0.001,0.95
2953,11,1350,0.9992,0.001,0.95
2954,18,1350,0.9992,0.001,0.95
2955,13,1350,0.9992,0.001,0.95
2956,4,1350,0.9992,0.001,0.95
2957,11,1350,0.9992,0.001,0.95
2958,1,1350,0.9992,0.001,0.95
2959,8,1350,0.9992,0.001,0.95
2960,7,1350,0.9992,0.001,0.95
2961,4,1350,0.9992,0.001,0.95
2962,11,1350,0.9992,0.001,0.95
2963,4,1350,0.9992,0.001,0.95
2964,9,1350,0.9992,0.001,0.95
2965,11,1350,0.9992,0.001,0.95
2966,11,1350,0.9992,0.001,0.95
2967,20,1350,0.9992,0.001,0.95
2968,12,1350,0.9992,0.001,0.95
2969,12,1350,0.9992,0.001,0.95
2970,27,1350,0.9992,0.001,0.95
2971,4,1350,0.9992,0.001,0.95
2972,0,1350,0.9992,0.001,0.95
2973,1,1350,0.9992,0.001,0.95
2974,9,1350,0.9992,0.001,0.95
2975,15,1350,0.9992,0.001,0.95
2976,11,1350,0.9992,0.001,0.95
2977,8,1350,0.9992,0.001,0.95
2978,21,1350,0.9992,0.001,0.95
2979,6,1350,0.9992,0.001,0.95
2980,4,1350,0.9992,0.001,0.95
2981,9,1350,0.9992,0.001,0.95
2982,13,1350,0.9992,0.001,0.95
2983,7,1350,0.9992,0.001,0.95
2984,11,1350,0.9992,0.001,0.95
2985,5,1350,0.9992,0.001,0.95
2986,13,1350,0.9992,0.001,0.95
2987,12,1350,0.9992,0.001,0.95
2988,9,1350,0.9992,0.001,0.95
2989,5,1350,0.9992,0.001,0.95
2990,5,1350,0.9992,0.001,0.95
2991,6,1350,0.9992,0.001,0.95
2992,9,1350,0.9992,0.001,0.95
2993,8,1350,0.9992,0.001,0.95
2994,18,1350,0.9992,0.001,0.95
2995,18,1350,0.9992,0.001,0.95
2996,4,1350,0.9992,0.001,0.95
2997,3,1350,0.9992,0.001,0.95
2998,8,1350,0.9992,0.001,0.95
2999,8,1350,0.9992,0.001,0.95
3000,13,1350,0.9992,0.001,0.95
3001,11,1350,0.9992,0.001,0.95
3002,7,1350,0.9992,0.001,0.95
3003,12,1350,0.9992,0.001,0.95
3004,9,1350,0.9992,0.001,0.95
3005,8,1350,0.9992,0.001,0.95
3006,9,1350,0.9992,0.001,0.95
3007,9,1350,0.9992,0.001,0.95
3008,10,1350,0.9992,0.001,0.95
3009,13,1350,0.9992,0.001,0.95
3010,8,1350,0.9992,0.001,0.95
3011,6,1350,0.9992,0.001,0.95
3012,16,1350,0.9992,0.001,0.95
3013,12,1350,0.9992,0.001,0.95
3014,8,1350,0.9992,0.001,0.95
3015,6,1350,0.9992,0.001,0.95
3016,8,1350,0.9992,0.001,0.95
3017,6,1350,0.9992,0.001,0.95
3018,11,1350,0.9992,0.001,0.95
3019,8,1350,0.9992,0.001,0.95
3020,11,1350,0.9992,0.001,0.95
3021,5,1350,0.9992,0.001,0.95
3022,11,1350,0.9992,0.001,0.95
3023,9,1350,0.9992,0.001,0.95
3024,10,1350,0.9992,0.001,0.95
3025,11,1350,0.9992,0.001,0.95
3026,11,1350,0.9992,0.001,0.95
3027,10,1350,0.9992,0.001,0.95
3028,12,1350,0.9992,0.001,0.95
3029,10,1350,0.9992,0.001,0.95
3030,11,1350,0.9992,0.001,0.95
3031,7,1350,0.9992,0.001,0.95
3032,4,1350,0.9992,0.001,0.95
3033,9,1350,0.9992,0.001,0.95
3034,15,1350,0.9992,0.001,0.95
3035,10,1350,0.9992,0.001,0.95
3036,17,1350,0.9992,0.001,0.95
3037,7,1350,0.9992,0.001,0.95
3038,6,1350,0.9992,0.001,0.95
3039,8,1350,0.9992,0.001,0.95
3040,7,1350,0.9992,0.001,0.95
3041,13,1350,0.9992,0.001,0.95
3042,28,1350,0.9992,0.001,0.95
3043,9,1350,0.9992,0.001,0.95
3044,12,1350,0.9992,0.001,0.95
3045,5,1350,0.9992,0.001,0.95
3046,6,1350,0.9992,0.001,0.95
3047,6,1350,0.9992,0.001,0.95
3048,8,1350,0.9992,0.001,0.95
3049,8,1350,0.9992,0.001,0.95
3050,7,1350,0.9992,0.001,0.95
3051,8,1350,0.9992,0.001,0.95
3052,12,1350,0.9992,0.001,0.95
3053,17,1350,0.9992,0.001,0.95
3054,4,1350,0.9992,0.001,0.95
3055,9,1350,0.9992,0.001,0.95
3056,9,1350,0.9992,0.001,0.95
3057,10,1350,0.9992,0.001,0.95
3058,7,1350,0.9992,0.001,0.95
3059,15,1350,0.9992,0.001,0.95
3060,10,1350,0.9992,0.001,0.95
3061,9,1350,0.9992,0.001,0.95
3062,10,1350,0.9992,0.001,0.95
3063,4,1350,0.9992,0.001,0.95
3064,13,1350,0.9992,0.001,0.95
3065,10,1350,0.9992,0.001,0.95
3066,18,1350,0.9992,0.001,0.95
3067,11,1350,0.9992,0.001,0.95
3068,9,1350,0.9992,0.001,0.95
3069,12,1350,0.9992,0.001,0.95
3070,6,1350,0.9992,0.001,0.95
3071,7,1350,0.9992,0.001,0.95
3072,12,1350,0.9992,0.001,0.95
3073,5,1350,0.9992,0.001,0.95
3074,9,1350,0.9992,0.001,0.95
3075,0,1350,0.9992,0.001,0.95
3076,14,1350,0.9992,0.001,0.95
3077,5,1350,0.9992,0.001,0.95
3078,15,1350,0.9992,0.001,0.95
3079,6,1350,0.9992,0.001,0.95
3080,19,1350,0.9992,0.001,0.95
3081,14,1350,0.9992,0.001,0.95
3082,15,1350,0.9992,0.001,0.95
3083,5,1350,0.9992,0.001,0.95
3084,7,1350,0.9992,0.001,0.95
3085,9,1350,0.9992,0.001,0.95
3086,9,1350,0.9992,0.001,0.95
3087,9,1350,0.9992,0.001,0.95
3088,4,1350,0.9992,0.001,0.95
3089,7,1350,0.9992,0.001,0.95
3090,14,1350,0.9992,0.001,0.95
3091,8,1350,0.9992,0.001,0.95
3092,2,1350,0.9992,0.001,0.95
3093,9,1350,0.9992,0.001,0.95
3094,10,1350,0.9992,0.001,0.95
3095,9,1350,0.9992,0.001,0.95
3096,9,1350,0.9992,0.001,0.95
3097,5,1350,0.9992,0.001,0.95
3098,15,1350,0.9992,0.001,0.95
3099,1,1350,0.9992,0.001,0.95
3100,12,1350,0.9992,0.001,0.95
3101,15,1350,0.9992,0.001,0.95
3102,12,1350,0.9992,0.001,0.95
3103,8,1350,0.9992,0.001,0.95
3104,4,1350,0.9992,0.001,0.95
3105,9,1350,0.9992,0.001,0.95
3106,15,1350,0.9992,0.001,0.95
3107,4,1350,0.9992,0.001,0.95
3108,9,1350,0.9992,0.001,0.95
3109,22,1350,0.9992,0.001,0.95
3110,8,1350,0.9992,0.001,0.95
3111,5,1350,0.9992,0.001,0.95
3112,14,1350,0.9992,0.001,0.95
3113,12,1350,0.9992,0.001,0.95
3114,6,1350,0.9992,0.001,0.95
3115,13,1350,0.9992,0.001,0.95
